candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed3__same_direction__fE1.00__t20__c02488,seed3__same_direction__fE1.00__t20,region_growing,7|8|17|18|19|26|27|28|29|34|35|36|38|45|46|47|49|56|65|66,6|9|15|16|23|24|25|33|37|39|43|44,1.0,0.005427675825411914,0.0,0.0,-0.0,0.0,24,12,12,False
seed3__same_direction__fE1.00__t20__c02489,seed3__same_direction__fE1.00__t20,perturb_I0,36|38|47|48|49|56|57|58|59|66|67|68|69|76|77|88|89|97|98|99,25|26|27|28|29|35|37|39|45|46|55|87,1.0,0.012370222840652308,-0.0002745652481678119,0.0,-0.0,0.0,19,12,12,False
seed3__same_direction__fE1.00__t20__c02490,seed3__same_direction__fE1.00__t20,mcmc_swap,18|28|29|39|48|54|55|57|66|72|74|75|77|80|81|82|83|84|92|94,7|8|9|17|19|37|38|43|44|45|46|47,1.0,-0.00024891566970710547,-0.00010587132750069749,0.0,-0.0,0.0,38,12,12,False
seed3__same_direction__fE1.00__t20__c02491,seed3__same_direction__fE1.00__t20,mcmc_swap,18|28|39|48|57|58|59|66|75|76|77|81|84|85|86|88|90|92|93|94,7|8|9|17|19|37|38|46|87|89|97|98,1.0,-0.00020164301858903132,-0.0004633101593480899,0.0,-0.0,0.0,37,12,12,False
seed3__same_direction__fE1.00__t20__c02492,seed3__same_direction__fE1.00__t20,perturb_I0,47|48|49|57|58|66|67|68|69|77|79|86|87|88|89|94|95|97|98|99,36|37|38|39|46|59|65|75|76|83|84|96,1.0,0.012808760249021505,-0.0001223777861595057,0.0,-0.0,0.0,17,12,12,False
seed3__same_direction__fE1.00__t20__c02493,seed3__same_direction__fE1.00__t20,high_coherence,16|17|18|19|27|28|37|39|44|46|47|48|55|57|58|66|68|69|77|88,5|6|7|8|9|15|25|59|87|89|97|98,1.0,0.001300748478460169,-0.0005239842668629113,0.0,-0.0,0.0,34,12,12,False
seed3__same_direction__fE1.00__t20__c02494,seed3__same_direction__fE1.00__t20,mcmc_swap,31|42|45|46|47|52|53|55|56|63|64|67|69|72|73|75|78|85|94|96,22|30|32|33|40|41|43|51|58|59|61|68,1.0,0.0004927047029408787,1.951690872497331e-05,0.0,-0.0,0.0,42,12,12,False
seed3__same_direction__fE1.00__t20__c02495,seed3__same_direction__fE1.00__t20,region_growing,0|2|4|11|12|13|20|22|23|24|30|31|33|34|42|44|45|46|55|64,1|3|5|14|15|21|32|40|41|43|51|52,1.0,0.046094601401457665,-2.7634317391510113e-06,0.0,-0.0,0.0,28,12,12,False
seed3__same_direction__fE1.00__t20__c02496,seed3__same_direction__fE1.00__t20,spectral_resized,1|6|11|15|19|20|22|24|27|28|33|36|42|44|45|47|50|52|57|61,8|13|14|18|21|23|31|32|41|43|51|60,1.0,0.021390096183243605,0.0013377595861480877,0.0,-0.0,0.0,47,12,12,False
seed3__same_direction__fE1.00__t20__c02497,seed3__same_direction__fE1.00__t20,perturb_I0,47|48|49|56|58|59|64|65|66|68|69|75|76|79|86|88|96|97|98|99,36|37|38|39|45|46|53|54|55|57|87|89,1.0,0.003970492423444396,-0.00010923629670354849,0.0,-0.0,0.0,21,12,12,False
seed3__same_direction__fE1.00__t20__c02498,seed3__same_direction__fE1.00__t20,region_growing,0|2|3|10|11|12|13|14|15|20|21|22|25|31|32|33|34|43|52|61,4|5|6|16|23|24|30|40|41|42|51|60,1.0,0.05208949764163778,-6.809312964740079e-05,0.0,-0.0,0.0,26,12,12,False
seed3__same_direction__fE1.00__t20__c02499,seed3__same_direction__fE1.00__t20,region_growing,9|19|29|36|37|38|39|45|48|49|55|56|57|59|67|68|69|76|77|87,8|18|25|26|27|34|35|44|46|58|78|79,1.0,0.0003440150607494882,-0.00020093235977363053,0.0,-0.0,0.0,25,12,12,False
seed3__same_direction__fE1.00__t20__c02500,seed3__same_direction__fE1.00__t20,high_coherence,8|9|17|18|19|27|35|37|38|45|46|47|49|54|55|56|58|65|67|77,6|7|16|24|25|26|34|36|39|43|44|48,1.0,0.010457514795551676,-0.0006738357970568138,0.0,-0.0,0.0,29,12,12,False
seed3__same_direction__fE1.00__t20__c02501,seed3__same_direction__fE1.00__t20,perturb_I0,47|48|54|55|56|57|58|59|66|68|69|76|77|86|87|88|89|97|98|99,36|37|38|39|43|44|45|46|49|53|63|64,1.0,0.013012204041981789,-0.0002745652481678119,0.0,-0.0,0.0,20,12,12,False
seed3__same_direction__fE1.00__t20__c02502,seed3__same_direction__fE1.00__t20,mcmc_swap,11|20|30|31|33|34|35|42|45|46|52|56|63|72|74|75|81|82|85|94,12|21|22|23|24|32|40|41|43|51|53|61,1.0,0.017316206379954176,-2.5264912833430476e-06,0.0,-0.0,0.0,44,12,12,False
