candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed2__opposite__fE1.00__t20__c03641,seed2__opposite__fE1.00__t20,high_coherence,6|13|15|17|18|19|24|26|36|37|47|48|49|56|57|58|59|67|68|69,2|3|7|8|16|23|27|28|29|35|38|39,0.9,0.005713314731999156,1.8687782250039354e-06,0.8012255277235405,0.49875127318455764,0.8737046593418298,30,12,12,False
seed2__opposite__fE1.00__t20__c03642,seed2__opposite__fE1.00__t20,mcmc_swap,4|13|22|31|33|40|42|45|52|53|54|56|60|61|72|73|82|84|90|91,2|3|23|32|43|44|64|74|83|85|94|95,0.7,0.00013988132778781378,7.105957122013671e-05,0.25768047750486167,0.7076344750135477,0.30597149997093365,43,12,12,False
seed2__opposite__fE1.00__t20__c03643,seed2__opposite__fE1.00__t20,mcmc_swap,6|15|24|26|34|35|37|46|57|63|67|68|72|73|76|78|84|85|89|95,16|27|48|53|74|75|83|86|88|94|96|98,0.45,0.01407550232641388,0.00013359325202818532,0.16077305625256647,0.6203352658383442,0.008563906532839005,48,12,12,False
seed2__opposite__fE1.00__t20__c03644,seed2__opposite__fE1.00__t20,mcmc_swap,6|16|17|18|19|26|29|36|39|46|53|54|55|57|58|63|66|75|76|87,7|8|27|28|38|43|49|64|74|85|86|97,0.6,0.012664889788509739,0.00033207218775790253,0.43459431380890107,0.49638722699390414,0.6779976637959939,39,12,12,False
seed2__opposite__fE1.00__t20__c03645,seed2__opposite__fE1.00__t20,mcmc_swap,1|2|12|13|14|15|24|27|33|34|35|36|38|44|46|47|55|57|67|78,3|17|21|22|23|28|37|39|42|43|48|49,0.45,0.0045467586289231485,-0.000105432359082579,0.07254638359947309,0.7720120482409755,0.10000000000000009,40,12,12,False
seed2__opposite__fE1.00__t20__c03646,seed2__opposite__fE1.00__t20,mcmc_swap,4|5|6|16|23|24|25|34|35|36|47|48|57|58|65|66|73|74|75|86,13|26|33|37|38|49|64|83|84|85|96|97,0.5,0.0054189358303570485,0.00014657698421892477,0.3516056511789812,0.612190728862247,0.14644660940672627,41,12,12,False
seed2__opposite__fE1.00__t20__c03647,seed2__opposite__fE1.00__t20,region_growing,21|31|34|41|42|44|51|52|53|60|61|62|63|70|71|74|81|83|92|93,10|43|54|64|65|72|73|75|82|84|85|94,0.85,1.7495275145392223e-05,0.0,0.41262525123139243,0.7418295821989813,0.04210589560302547,30,12,12,False
seed2__opposite__fE1.00__t20__c03648,seed2__opposite__fE1.00__t20,mcmc_swap,1|11|12|13|20|23|34|41|43|45|50|52|60|62|71|72|73|82|84|85,2|3|22|33|53|74|75|83|86|94|95|96,0.75,0.010816421363479156,2.0947516958568748e-05,0.45176849915041917,0.6154797815570052,0.4762174252922753,42,12,12,False
seed2__opposite__fE1.00__t20__c03649,seed2__opposite__fE1.00__t20,region_growing,0|1|2|3|4|5|10|11|12|13|14|15|21|22|24|26|34|35|36|44,6|16|20|23|25|30|31|32|37|43|45|46,0.4,0.027177293283759334,-9.8523396140932e-06,0.07758140833172335,0.6910511266271551,0.24275212228623677,19,12,12,False
seed2__opposite__fE1.00__t20__c03650,seed2__opposite__fE1.00__t20,mcmc_swap,5|16|25|29|36|37|38|46|54|56|65|67|74|78|79|84|88|93|96|97,27|28|39|49|64|75|85|86|87|94|95|98,0.5,0.0038001057780547047,0.000941121943404145,0.1749953486290454,0.7282823810654772,0.19302969324253977,45,12,12,False
seed2__opposite__fE1.00__t20__c03651,seed2__opposite__fE1.00__t20,high_coherence,0|1|2|10|11|12|20|21|22|23|30|32|41|43|51|52|53|62|70|71,3|13|31|33|40|42|44|50|54|60|63|64,0.95,0.003647500413238874,-2.402775904630783e-07,0.3256537286996092,0.7897170014624826,0.0006910853337451783,21,12,12,False
seed2__opposite__fE1.00__t20__c03652,seed2__opposite__fE1.00__t20,spectral_resized,3|4|5|6|7|8|9|15|16|17|18|23|24|25|26|27|28|29|34|35,2|12|13|14|19|33|36|37|38|39|43|44,0.75,0.0538128605726518,-4.746539927769078e-09,0.33899564442124636,0.6997906153230322,0.32443827920580415,16,12,12,False
seed2__opposite__fE1.00__t20__c03653,seed2__opposite__fE1.00__t20,mcmc_swap,8|17|20|21|22|23|24|25|26|33|35|36|43|44|52|61|71|80|82|90,7|11|12|13|16|18|19|27|28|32|37|53,0.5,0.027387110246881084,1.3007985341993298e-05,0.016775466474939143,0.7794359242226802,0.010725107506625475,40,12,12,False
seed2__opposite__fE1.00__t20__c03654,seed2__opposite__fE1.00__t20,high_coherence,5|6|15|16|19|25|26|29|36|37|38|46|47|48|56|57|58|59|67|68,4|8|14|17|18|24|27|28|35|39|49|69,1.0,0.0020740876822578644,-1.7433842592620969e-06,1.0000000000000002,0.28325475327645266,0.9941858488253086,23,12,12,False
