candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed2__shell_only__fE1.00__t20__c00025,seed2__shell_only__fE1.00__t20,region_growing,6|7|8|15|16|19|25|26|27|29|34|36|38|39|45|46|47|48|59|69,9|17|18|23|24|28|35|37|43|44|49|58,0.95,0.013235337296671573,-0.00022303919776868412,0.32121566426041215,0.46833369093878124,0.23783427888624925,23,12,12,False
seed2__shell_only__fE1.00__t20__c00026,seed2__shell_only__fE1.00__t20,perturb_I0,7|8|9|18|19|25|27|29|34|35|36|37|38|39|47|48|49|56|58|59,6|14|16|17|23|24|28|33|43|44|45|46,0.95,0.05716177347790795,-0.0004617324281786161,0.45319670238939164,0.38210225325431013,0.3375610034398733,21,12,12,False
seed2__shell_only__fE1.00__t20__c00027,seed2__shell_only__fE1.00__t20,region_growing,60|61|65|70|73|74|76|80|81|82|83|84|85|88|91|92|93|94|96|97,54|55|64|66|75|77|86|87|89|95|98|99,0.9,0.004605880689536452,3.563272412237129e-05,0.17118146262794617,0.4978637260424628,0.1346715869873028,24,12,12,False
seed2__shell_only__fE1.00__t20__c00028,seed2__shell_only__fE1.00__t20,high_coherence,5|6|7|8|15|17|18|19|25|26|27|28|29|35|37|38|39|44|46|56,9|16|33|34|36|43|47|48|49|53|54|55,0.95,0.09502253617771553,5.830437682434464e-06,0.39284293196341863,0.4262025893247393,0.2962307675412515,20,12,12,False
seed2__shell_only__fE1.00__t20__c00029,seed2__shell_only__fE1.00__t20,region_growing,17|26|27|37|48|55|57|58|59|65|66|68|69|76|77|88|89|97|98|99,7|16|28|38|44|49|54|75|78|86|87|96,0.85,0.04084190859189684,0.00029242235086353666,0.19683000948766957,0.46833369093878124,0.1879344596623162,29,12,12,False
seed2__shell_only__fE1.00__t20__c00030,seed2__shell_only__fE1.00__t20,region_growing,21|24|31|32|34|41|43|44|50|51|52|53|54|60|61|62|63|70|71|81,10|13|14|15|23|25|33|35|45|55|64|65,0.95,0.017277159575894197,0.0,0.1533523370536405,0.49097039343204885,0.08073405444232046,27,12,12,False
seed2__shell_only__fE1.00__t20__c00031,seed2__shell_only__fE1.00__t20,high_coherence,4|5|6|7|8|14|15|17|18|24|26|27|28|29|36|37|38|47|49|59,3|9|13|16|19|25|34|35|39|46|48|58,0.95,0.10629506553972054,-0.00026932720490605944,0.33894463264248226,0.4591479170272447,0.25319724027080903,19,12,12,False
seed2__shell_only__fE1.00__t20__c00032,seed2__shell_only__fE1.00__t20,spectral_resized,35|40|41|42|43|44|46|50|51|52|53|54|55|60|61|63|64|73|83|84,24|25|26|30|33|34|45|56|65|66|74|75,0.9,0.0044231695302759475,0.0,0.1603588944324014,0.49931798207928596,0.1235016129717385,28,12,12,False
seed2__shell_only__fE1.00__t20__c00033,seed2__shell_only__fE1.00__t20,mcmc_swap,5|14|16|17|23|26|27|28|29|33|37|44|47|55|58|64|66|68|79|89,4|7|18|24|34|38|39|54|65|76|77|78,0.75,0.03069445365674111,0.0011752176955354661,0.2643345551322264,0.32501121082417705,0.2519305308215831,43,12,12,False
seed2__shell_only__fE1.00__t20__c00034,seed2__shell_only__fE1.00__t20,perturb_I0,7|8|9|16|17|19|25|26|28|29|35|36|38|45|47|48|49|57|58|59,6|14|15|18|24|27|34|37|39|44|46|54,1.0,0.04548125549956572,-0.000268018515080847,0.6099865470109874,0.36096404744368116,0.3787321874818335,19,12,12,False
seed2__shell_only__fE1.00__t20__c00035,seed2__shell_only__fE1.00__t20,spectral_resized,25|32|35|40|41|42|43|44|50|51|52|53|54|60|61|63|64|70|71|80,14|15|16|21|33|34|45|55|65|73|74|75,0.9,0.001439944564139884,0.0,0.09978874567161378,0.48993437832557635,0.06352825893136776,26,12,12,False
seed2__shell_only__fE1.00__t20__c00036,seed2__shell_only__fE1.00__t20,region_growing,10|21|30|32|33|40|41|42|44|45|50|54|60|61|62|63|70|72|73|80,0|1|11|12|20|34|35|43|53|55|64|65,0.95,0.0013251943272008485,0.0,0.20534969973663775,0.5,0.1283529268764168,29,12,12,False
seed2__shell_only__fE1.00__t20__c00037,seed2__shell_only__fE1.00__t20,mcmc_swap,35|46|50|52|53|56|61|65|71|74|76|81|83|84|86|87|88|92|95|97,54|55|64|66|75|77|78|79|85|96|98|99,0.7,0.02546537807370296,2.2003484928783214e-05,0.08899814409311758,0.46833369093878124,0.10702271783160133,41,12,12,False
seed2__shell_only__fE1.00__t20__c00038,seed2__shell_only__fE1.00__t20,region_growing,19|28|29|38|39|49|56|58|59|65|66|67|68|69|76|78|87|88|89|96,8|17|18|27|48|54|55|75|77|86|97|98,0.85,0.03426096457350902,0.00039142981329556414,0.16403855333943032,0.4854752972273344,0.15457111422684372,24,12,12,False
seed2__shell_only__fE1.00__t20__c00039,seed2__shell_only__fE1.00__t20,high_coherence,1|2|12|21|22|24|30|31|32|33|41|42|43|44|52|53|55|64|65|76,3|13|14|34|54|56|66|74|75|77|86|87,0.95,0.013892746447861684,3.761989433596182e-05,0.24932501710620084,0.49479376061102776,0.1708522042716918,31,12,12,False
seed2__shell_only__fE1.00__t20__c00040,seed2__shell_only__fE1.00__t20,perturb_I0,5|7|8|9|16|17|19|26|27|28|29|36|37|38|39|48|49|58|59|67,4|6|14|15|18|25|35|45|46|47|66|76,1.0,0.07294774353103244,-0.00037024806758008383,0.4803429561275889,0.4480191162672787,0.29309852784940804,18,12,12,False
seed2__shell_only__fE1.00__t20__c00041,seed2__shell_only__fE1.00__t20,spectral_resized,24|25|31|32|33|34|40|41|42|43|44|50|51|52|53|54|60|61|63|64,13|14|15|16|23|35|45|55|65|73|74|75,0.9,0.017418519960313895,0.0,0.09978874567161378,0.48993437832557635,0.06352825893136776,22,12,12,False
seed2__shell_only__fE1.00__t20__c00042,seed2__shell_only__fE1.00__t20,region_growing,33|41|43|51|52|53|54|60|61|63|65|71|73|74|81|82|84|85|93|94,22|44|45|55|56|64|66|75|76|83|86|95,1.0,0.0009635870398353446,-7.0021298682859666e-06,0.49967685781388355,0.43699052406367894,0.3076923076923077,29,12,12,False
seed2__shell_only__fE1.00__t20__c00043,seed2__shell_only__fE1.00__t20,mcmc_swap,17|25|28|29|31|32|33|36|38|44|45|47|49|55|63|64|74|75|86|97,7|18|27|34|39|48|65|66|76|85|87|96,0.5,0.01936825906628702,0.0014651250362272415,0.011482406826014991,0.4772170014624825,0.014928749927334062,48,12,12,False
seed2__shell_only__fE1.00__t20__c00044,seed2__shell_only__fE1.00__t20,high_coherence,6|16|17|26|35|37|38|49|57|58|59|66|67|68|79|86|87|88|89|98,7|27|28|39|48|55|65|76|77|78|96|97,0.95,0.0049314107919589505,0.00024568729229206964,0.4624463335753771,0.37479762862974,0.34326970334248474,31,12,12,False
seed2__shell_only__fE1.00__t20__c00045,seed2__shell_only__fE1.00__t20,region_growing,2|10|11|12|21|22|23|25|31|32|33|35|41|42|43|44|45|50|53|55,0|1|3|13|14|34|46|54|56|64|65|66,0.85,0.002489800408676976,-2.6463258322319533e-05,0.13606622815094022,0.4955380299191111,0.12455352055259816,26,12,12,False
seed2__shell_only__fE1.00__t20__c00046,seed2__shell_only__fE1.00__t20,mcmc_swap,4|15|16|17|18|23|24|27|30|31|32|37|41|43|48|57|58|68|78|87,7|8|14|28|29|34|38|49|76|77|89|97,0.65,0.005261840303401403,0.0007997222407933136,0.22435099580433937,0.2717822215997982,0.20307385158144314,48,12,12,False
seed2__shell_only__fE1.00__t20__c00047,seed2__shell_only__fE1.00__t20,perturb_I0,7|8|9|17|19|26|28|29|37|38|39|47|48|49|56|58|59|68|76|77,15|16|18|27|36|65|66|75|78|86|87|88,0.95,0.05975810192097848,-0.00019734615113687755,0.27151196221278273,0.4887089087640858,0.19213620233427975,23,12,12,False
seed2__shell_only__fE1.00__t20__c00048,seed2__shell_only__fE1.00__t20,mcmc_swap,2|12|13|21|22|24|26|27|32|35|38|39|44|47|48|56|57|59|67|68,3|14|16|17|28|29|34|37|49|54|55|58,0.65,0.00636187729539286,-8.563881343312699e-05,0.03589409414121422,0.49261406801712576,0.046218740809340464,38,12,12,False
seed2__shell_only__fE1.00__t20__c00049,seed2__shell_only__fE1.00__t20,region_growing,7|8|15|17|25|26|27|35|37|38|39|44|47|48|54|57|59|66|67|78,16|18|19|28|34|49|55|58|65|76|77|89,0.9,0.02487214768320318,-3.117499025824361e-05,0.437282624362819,0.32501121082417705,0.3483981713615265,34,12,12,False
seed2__shell_only__fE1.00__t20__c00050,seed2__shell_only__fE1.00__t20,spectral_resized,5|6|7|8|9|13|14|15|16|17|18|19|25|26|27|29|34|38|42|43,3|4|23|24|28|35|36|37|39|44|47|48,0.8,0.06502229722372677,-0.00017414068106191074,0.2204194452300828,0.41573719400486464,0.22264990188738548,25,12,12,False
seed2__shell_only__fE1.00__t20__c00051,seed2__shell_only__fE1.00__t20,region_growing,4|5|6|7|8|9|14|15|16|17|19|24|26|27|28|29|37|38|39|48,3|13|18|25|34|35|36|46|47|49|58|59,0.95,0.10105585347585806,-0.00010434863910911037,0.25818371204279517,0.49261406801712576,0.1793911179511416,15,12,12,False
seed2__shell_only__fE1.00__t20__c00052,seed2__shell_only__fE1.00__t20,perturb_I0,7|9|16|17|18|19|26|27|28|29|35|36|37|38|47|48|49|57|59|68,6|8|15|24|25|34|39|44|45|46|56|58,1.0,0.0768871679290544,-0.00012530686701785388,0.5487949406953986,0.4056390622295664,0.341886116991581,19,12,12,False
seed2__shell_only__fE1.00__t20__c00053,seed2__shell_only__fE1.00__t20,spectral_resized,31|40|41|42|43|44|50|51|52|53|54|60|61|63|64|71|75|77|86|95,34|55|65|66|74|76|78|85|87|88|96|97,0.95,0.002686445166651692,2.6506184332393892e-05,0.2675868229788047,0.48993437832557635,0.1883981474717626,31,12,12,False
seed2__shell_only__fE1.00__t20__c00054,seed2__shell_only__fE1.00__t20,region_growing,5|8|13|14|18|19|23|24|25|27|28|35|36|37|38|47|48|49|56|66,3|4|7|16|17|29|34|39|55|65|76|77,0.9,0.03733491128392596,0.000295438794727916,0.3304762609111298,0.41573719400486464,0.2808613645893713,29,12,12,False
seed2__shell_only__fE1.00__t20__c00055,seed2__shell_only__fE1.00__t20,region_growing,52|53|55|63|64|68|74|75|76|78|79|84|85|87|89|92|93|94|96|98,44|54|56|65|66|73|77|86|88|95|97|99,0.7,0.006818584159153958,1.217444254545362e-05,0.0009263132197682004,0.4591479170272447,0.0008628134125019948,30,12,12,False
seed2__shell_only__fE1.00__t20__c00056,seed2__shell_only__fE1.00__t20,region_growing,4|5|6|15|25|27|29|33|34|36|37|38|39|45|46|47|48|49|54|55,3|14|16|17|18|24|28|44|58|59|65|66,0.75,0.014949238506996082,-6.96767595518545e-05,0.1519113671978973,0.44064544961534635,0.16781808058504016,27,12,12,False
seed2__shell_only__fE1.00__t20__c00057,seed2__shell_only__fE1.00__t20,mcmc_swap,3|4|11|12|13|15|20|30|31|33|35|40|41|42|44|52|54|55|64|65,5|14|24|34|43|45|53|56|66|74|75|76,0.9,0.014197815440452888,-3.575698277206696e-05,0.14679310243605212,0.5,0.10956559527848492,32,12,12,False
seed2__shell_only__fE1.00__t20__c00058,seed2__shell_only__fE1.00__t20,mcmc_swap,5|6|11|14|17|18|21|23|27|32|34|38|41|44|50|52|54|60|65|71,4|7|8|16|24|28|29|39|48|55|75|76,0.65,0.01537350376002419,0.0005137563028161743,0.005793232601329938,0.4943497041442487,0.006964524359612034,52,12,12,False
seed2__shell_only__fE1.00__t20__c00059,seed2__shell_only__fE1.00__t20,spectral_resized,20|21|31|33|40|41|42|43|44|45|50|51|52|53|54|56|60|61|63|64,10|11|12|22|23|34|35|55|65|73|74|75,0.9,0.0014856987750751943,0.0,0.13480068154716307,0.4994227679976009,0.09739365067578826,25,12,12,False
seed2__shell_only__fE1.00__t20__c00060,seed2__shell_only__fE1.00__t20,region_growing,22|25|27|32|33|34|35|37|38|39|42|43|45|47|54|56|58|64|65|75,16|17|24|28|44|48|55|66|74|76|85|86,0.5,0.012389727588946976,2.6106829722953325e-05,0.015588395748542892,0.46915767611670345,0.01982688662318799,38,12,12,False
seed2__shell_only__fE1.00__t20__c00061,seed2__shell_only__fE1.00__t20,mcmc_swap,13|20|21|23|27|30|31|32|34|35|36|37|41|46|48|55|64|74|83|94,3|16|17|24|28|38|44|49|54|59|65|66,0.7,0.0007793815150947592,0.00011981692292294607,0.03699138363086926,0.49931798207928596,0.04426591209243863,46,12,12,False
seed2__shell_only__fE1.00__t20__c00062,seed2__shell_only__fE1.00__t20,perturb_I0,6|7|8|9|17|18|19|26|27|28|29|37|38|39|47|49|56|58|59|65,15|16|25|35|36|48|54|55|66|74|75|76,0.95,0.11276105329478096,-0.0002601923248285029,0.32121566426041215,0.46833369093878124,0.23783427888624925,20,12,12,False
seed2__shell_only__fE1.00__t20__c00063,seed2__shell_only__fE1.00__t20,spectral_resized,4|5|6|7|8|9|15|16|17|18|19|24|25|26|27|33|36|38|45|49,3|13|14|28|29|34|35|37|39|48|58|59,0.9,0.05782544992495091,-5.884954278906687e-06,0.30115677247296196,0.43699052406367894,0.25790011591283646,23,12,12,False
seed2__shell_only__fE1.00__t20__c00064,seed2__shell_only__fE1.00__t20,region_growing,47|48|58|59|65|67|68|69|75|76|77|78|83|84|86|87|88|91|92|99,37|38|49|54|55|66|74|85|89|96|97|98,0.6,0.028990768927038408,-0.0001272268479757228,0.012920518763483995,0.49839581599081834,0.017318303485866937,28,12,12,False
seed2__shell_only__fE1.00__t20__c00065,seed2__shell_only__fE1.00__t20,high_coherence,27|38|39|48|49|56|57|58|59|67|68|69|77|78|79|87|88|97|98|99,16|17|18|28|29|37|47|66|76|86|89|96,1.0,0.03595724964810658,-0.00011061681482391824,0.2883753130167114,0.49875127318455764,0.1262953406581701,18,12,12,False
seed2__shell_only__fE1.00__t20__c00066,seed2__shell_only__fE1.00__t20,perturb_I0,5|6|7|8|16|17|18|26|27|28|29|37|38|39|47|48|57|58|68|79,9|15|19|25|35|36|46|49|59|78|88|89,1.0,0.08252298289574557,1.8191923034129032e-07,0.418821231072075,0.4772170014624825,0.24275212228623677,19,12,12,False
seed2__shell_only__fE1.00__t20__c00067,seed2__shell_only__fE1.00__t20,spectral_resized,5|6|7|8|9|12|15|16|17|18|19|23|24|25|26|29|34|35|36|43,1|13|14|22|27|28|32|33|37|39|44|45,0.8,0.0675630437803857,-4.176027669062013e-05,0.20846524570599784,0.4262025893247393,0.21268478926202516,24,12,12,False
seed2__shell_only__fE1.00__t20__c00068,seed2__shell_only__fE1.00__t20,perturb_I0,7|8|9|17|18|19|26|27|28|29|36|37|38|39|47|48|49|58|59|68,6|15|16|25|35|45|46|56|67|77|78|79,1.0,0.12305388811883729,-0.00022753641951709074,0.33824492595034883,0.49839581599081834,0.17074769606574097,14,12,12,False
seed2__shell_only__fE1.00__t20__c00069,seed2__shell_only__fE1.00__t20,region_growing,13|20|21|22|23|24|30|31|32|33|40|41|42|51|52|60|61|62|63|70,3|4|10|11|12|14|15|25|34|35|43|44,0.95,0.00013233333373434755,-2.6771717498205555e-05,0.12204649116105482,0.4747260076939743,0.0554660579078346,23,12,12,False
seed2__shell_only__fE1.00__t20__c00070,seed2__shell_only__fE1.00__t20,high_coherence,0|2|3|10|11|12|13|14|15|22|23|31|32|34|40|41|42|43|44|54,1|4|5|24|25|33|35|45|53|55|63|65,0.9,0.01071176373649417,1.7954109048375078e-06,0.14679310243605212,0.5,0.10956559527848492,22,12,12,False
seed2__shell_only__fE1.00__t20__c00071,seed2__shell_only__fE1.00__t20,region_growing,8|11|16|17|19|22|23|24|26|28|31|33|34|35|36|37|44|45|46|53,7|9|13|14|18|27|29|38|39|48|54|55,0.6,0.022741425308931466,9.972674664531335e-05,0.04459297391473909,0.46833369093878124,0.0573010485810283,36,12,12,False
seed2__shell_only__fE1.00__t20__c00072,seed2__shell_only__fE1.00__t20,region_growing,47|48|56|57|58|59|65|66|67|68|69|77|79|85|86|88|89|96|97|99,37|38|49|54|55|74|75|76|78|87|95|98,0.8,0.03170563357120816,2.76243066112819e-07,0.10839994418981873,0.49261406801712576,0.1119429999418673,19,12,12,False
seed2__shell_only__fE1.00__t20__c00073,seed2__shell_only__fE1.00__t20,region_growing,7|8|13|15|16|17|18|19|22|24|25|28|35|36|44|45|46|53|55|64,3|9|14|27|29|34|38|39|54|65|66|75,0.7,0.050181917778176766,-8.223329319624477e-06,0.1442218848720915,0.414027862689752,0.1613139760609082,35,12,12,False
seed2__shell_only__fE1.00__t20__c00074,seed2__shell_only__fE1.00__t20,region_growing,9|19|25|27|28|29|34|36|37|38|46|47|54|56|57|58|59|64|65|76,8|17|18|24|39|44|48|55|66|75|86|87,0.75,0.022133661058330156,0.0005799558949969371,0.13019784892915895,0.4591479170272447,0.14644660940672627,31,12,12,False
seed2__shell_only__fE1.00__t20__c00075,seed2__shell_only__fE1.00__t20,region_growing,42|44|51|55|62|63|64|70|71|72|73|74|75|81|82|86|87|91|92|93,34|45|53|54|65|66|76|77|85|88|96|97,0.95,0.0038647755545662224,5.64371478416058e-05,0.39284293196341863,0.4262025893247393,0.2962307675412515,33,12,12,False
seed2__shell_only__fE1.00__t20__c00076,seed2__shell_only__fE1.00__t20,perturb_I0,5|7|8|9|16|17|19|25|28|29|36|37|38|39|47|48|49|57|58|59,4|6|18|26|27|34|35|45|46|56|66|67,1.0,0.06031501547956826,-0.00026801851508084643,0.5918210039183628,0.37479762862974,0.36844129710394563,17,12,12,False
seed2__shell_only__fE1.00__t20__c00077,seed2__shell_only__fE1.00__t20,high_coherence,10|20|31|40|41|42|45|51|52|54|60|61|63|64|65|70|71|72|74|82,43|44|53|55|56|66|73|75|76|83|84|85,0.95,0.0010862698740893573,0.0,0.22413085349081469,0.49900044193614973,0.1464466094067262,31,12,12,False
seed2__shell_only__fE1.00__t20__c00078,seed2__shell_only__fE1.00__t20,perturb_I0,7|8|9|16|17|18|19|26|27|28|29|36|38|39|47|48|49|57|58|59,5|6|15|25|35|37|45|46|56|66|67|68,1.0,0.12093641705100137,-0.00012490166862552334,0.4098733378580534,0.480618302361438,0.23500052999840998,13,12,12,False
seed2__shell_only__fE1.00__t20__c00079,seed2__shell_only__fE1.00__t20,mcmc_swap,2|4|13|15|17|25|27|29|34|36|39|47|49|57|58|67|75|76|78|79,3|7|14|24|28|38|44|48|65|66|86|87,0.7,0.006684417318410048,0.0027323316833835253,0.20723672859489303,0.3420192178195208,0.20803526290335894,41,12,12,False
seed2__shell_only__fE1.00__t20__c00080,seed2__shell_only__fE1.00__t20,mcmc_swap,20|22|31|35|40|42|43|44|45|46|56|57|64|65|72|73|76|83|93|94,33|34|53|54|55|66|74|75|77|85|86|87,0.75,0.0034799681535521722,2.846349984544829e-06,0.0888539637558661,0.487559532470433,0.10097931553452061,43,12,12,False
seed2__shell_only__fE1.00__t20__c00081,seed2__shell_only__fE1.00__t20,high_coherence,4|5|6|7|15|16|18|23|24|25|26|35|36|45|48|54|56|57|59|66,14|17|28|29|34|44|49|55|58|65|76|77,0.85,0.004063377819956544,0.0009088632591225407,0.32119183731331835,0.3712437847710618,0.2891702981967712,35,12,12,False
