candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed4__same_direction__fE1.00__t20__c00000,seed4__same_direction__fE1.00__t20,seed_reference_I0,57|67|74|75|76|77|78|79|84|85|86|87|88|89|94|95|96|97|98|99,46|47|48|56|58|64|65|66|68|69|73|83,1.0,0.09871550622291665,0.0,0.0,-0.0,0.0,14,12,12,False
seed4__same_direction__fE1.00__t20__c00001,seed4__same_direction__fE1.00__t20,region_growing,13|16|23|24|25|26|27|29|34|36|37|38|44|45|46|48|49|53|55|64,4|6|7|14|15|17|18|19|28|32|33|43,0.9,0.024960789882199574,0.0001849116148966861,0.012063136336259394,0.3512332756451952,0.003621673093364197,34,12,12,False
seed4__same_direction__fE1.00__t20__c00002,seed4__same_direction__fE1.00__t20,high_coherence,6|7|8|9|17|18|19|26|27|28|29|35|36|37|39|46|47|49|55|58,5|15|16|24|25|34|38|44|45|48|54|56,1.0,0.12955665106851205,0.0,0.19087450462110958,0.4591479170272447,0.05278640450004207,20,12,12,True
seed4__same_direction__fE1.00__t20__c00003,seed4__same_direction__fE1.00__t20,region_growing,3|4|5|6|7|8|9|15|16|19|24|25|26|29|32|33|36|42|44|51,13|14|17|18|23|27|28|31|34|41|43|50,0.8,0.13198601026968454,-7.497802106817674e-05,0.0005349262954549924,0.38210225325431013,0.00027754651042294354,31,12,12,False
seed4__same_direction__fE1.00__t20__c00004,seed4__same_direction__fE1.00__t20,region_growing,5|6|7|8|15|16|17|24|26|28|33|35|37|38|46|47|57|68|77|79,14|18|19|23|25|27|29|32|34|42|78|86,0.9,0.11137599874277833,0.0012339529170135948,0.04678484847737535,0.44064544961534635,0.021487797783263207,34,12,12,False
seed4__same_direction__fE1.00__t20__c00005,seed4__same_direction__fE1.00__t20,perturb_I0,57|64|67|73|74|75|76|77|78|79|85|86|87|88|89|94|95|96|97|99,46|47|48|53|56|58|65|66|68|69|84|98,1.0,0.07262973684510729,0.0,0.0,-0.0,0.0,20,12,12,False
seed4__same_direction__fE1.00__t20__c00006,seed4__same_direction__fE1.00__t20,perturb_I0,46|48|57|64|67|68|75|78|79|84|85|86|87|88|89|94|95|96|97|99,35|36|37|38|56|58|66|69|74|76|77|98,1.0,0.06064479503406672,0.0,0.0,-0.0,0.0,25,12,12,False
seed4__same_direction__fE1.00__t20__c00007,seed4__same_direction__fE1.00__t20,region_growing,4|12|13|14|20|21|23|24|30|32|33|34|35|36|41|42|46|52|57|58,1|2|3|5|15|25|31|40|43|50|51|53,0.6,0.07065148722024836,-5.828038693644912e-05,0.14625845690884076,0.13338249390151302,0.07125353714372801,33,12,12,False
seed4__same_direction__fE1.00__t20__c00008,seed4__same_direction__fE1.00__t20,region_growing,6|7|9|14|15|16|18|19|24|26|27|29|37|38|39|47|49|56|58|59,3|4|5|8|17|23|25|28|33|34|45|46,0.9,0.06185812369073229,-0.00023650174251809014,0.01437846047807862,0.36096404744368116,0.004503784794838428,23,12,12,False
seed4__same_direction__fE1.00__t20__c00009,seed4__same_direction__fE1.00__t20,region_growing,5|6|10|11|12|13|15|16|20|23|24|34|35|43|46|52|57|67|76|85,4|7|14|17|21|25|26|30|31|32|33|42,0.65,0.05595272137642091,0.0006795822660009131,0.20198180736881208,-0.0,0.05976445003891234,47,12,12,False
