candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed3__disordered__fE1.00__t20__c00000,seed3__disordered__fE1.00__t20,seed_reference_I0,46|47|48|49|57|58|59|66|67|68|69|76|77|86|87|88|89|97|98|99,35|36|37|38|39|45|55|65|75|78|85|96,1.0,0.003032954428411779,-6.000534738975793e-07,0.48534030902224723,0.9938866857439921,0.0,15,12,12,False
seed3__disordered__fE1.00__t20__c00001,seed3__disordered__fE1.00__t20,high_coherence,36|45|47|55|56|57|59|66|68|69|75|76|78|79|87|88|89|97|98|99,25|26|27|34|35|37|38|44|46|48|49|58,1.0,0.00286024563116294,0.0,0.4250177510042883,0.9119149038015316,0.5,22,12,12,False
seed3__disordered__fE1.00__t20__c00002,seed3__disordered__fE1.00__t20,high_coherence,0|1|2|3|4|7|10|11|12|13|15|17|18|26|27|35|37|38|46|47,5|6|8|9|14|16|22|24|25|28|29|36,0.55,0.009460447585530819,1.5971727098018465e-05,0.1718019336739462,0.6479181946455819,0.99029033784546,26,12,12,False
seed3__disordered__fE1.00__t20__c00003,seed3__disordered__fE1.00__t20,mcmc_swap,42|50|51|54|55|59|62|65|68|72|74|76|77|78|83|85|87|92|98|99,41|43|52|53|61|63|64|71|73|84|88|89,0.75,0.007711617278477266,0.001254677297783766,0.013586029712609254,0.599096205521549,0.002845423040095496,39,12,12,False
seed3__disordered__fE1.00__t20__c00004,seed3__disordered__fE1.00__t20,spectral_resized,35|36|39|45|46|47|48|49|55|56|57|64|66|67|68|69|77|78|79|88,24|25|26|53|54|58|59|63|65|73|74|75,0.95,5.456614050282537e-05,0.0,0.5030998253846736,0.7427376486136673,0.8716470731235831,26,12,12,False
seed3__disordered__fE1.00__t20__c00005,seed3__disordered__fE1.00__t20,perturb_I0,46|47|48|49|56|57|59|66|67|69|75|76|77|85|87|88|89|96|98|99,35|36|37|38|39|45|55|58|64|68|78|97,1.0,0.0021497821261391636,-6.000534738975793e-07,0.4357852367076837,0.9620871761502207,0.1464466094067262,19,12,12,False
seed3__disordered__fE1.00__t20__c00006,seed3__disordered__fE1.00__t20,region_growing,40|42|45|51|52|54|61|62|63|70|71|74|80|82|83|84|85|90|91|94,41|43|44|50|53|60|64|65|72|73|81|93,0.5,0.04315999782073866,-0.00046135218344242656,0.04207078890647823,0.7456573285181992,0.14644660940672627,28,12,12,False
seed3__disordered__fE1.00__t20__c00007,seed3__disordered__fE1.00__t20,spectral_resized,4|5|6|7|8|9|13|15|16|17|18|19|24|25|26|27|29|33|35|39,2|3|12|14|22|23|28|32|34|36|37|38,0.45,0.06421511370685903,1.6206547256096007e-05,0.3604277403295665,0.49839581599081834,0.30304035071041613,19,12,12,False
seed3__disordered__fE1.00__t20__c00008,seed3__disordered__fE1.00__t20,mcmc_swap,7|13|16|24|25|27|33|35|36|37|38|45|49|56|58|68|77|87|98|99,5|6|15|17|18|23|26|28|34|88|89|97,0.7,0.002218972937909037,0.00012135013203077643,0.21564466891807887,0.8112781244591328,0.9580786674510946,41,12,12,False
seed3__disordered__fE1.00__t20__c00009,seed3__disordered__fE1.00__t20,mcmc_swap,6|15|26|27|35|43|44|52|54|61|65|68|74|76|77|84|86|97|98|99,4|5|7|16|17|42|51|53|60|62|64|89,0.5,0.008141262667375389,0.0027759593503652014,0.0302189110796863,0.8420918598895946,0.14644660940672627,51,12,12,False
seed3__disordered__fE1.00__t20__c00010,seed3__disordered__fE1.00__t20,high_coherence,24|28|35|36|37|45|46|48|56|57|58|59|67|68|75|76|77|78|87|89,13|19|23|25|27|29|33|34|38|39|88|98,1.0,0.00015321668570772668,7.470231815256337e-05,0.6224347889044249,0.8232208952120686,0.9341215710622296,34,12,12,False
seed3__disordered__fE1.00__t20__c00011,seed3__disordered__fE1.00__t20,region_growing,0|1|2|4|11|12|13|21|31|42|43|44|54|55|57|63|64|65|66|75,3|14|15|34|41|51|52|53|62|72|73|74,0.65,0.003224780988090591,0.00013604295450513854,0.2393421408306217,0.6466009685337418,0.9999781654621176,36,12,12,False
seed3__disordered__fE1.00__t20__c00012,seed3__disordered__fE1.00__t20,high_coherence,28|35|37|38|39|46|54|55|57|58|66|67|68|69|75|76|77|78|86|97,17|18|19|27|29|44|45|53|59|63|64|65,1.0,0.00015792038370939537,1.0382453352151004e-05,0.5487949406953986,0.8672488983973203,0.8535533905932737,32,12,12,False
seed3__disordered__fE1.00__t20__c00013,seed3__disordered__fE1.00__t20,region_growing,8|9|17|18|19|25|27|28|29|35|36|37|38|46|48|49|54|55|58|59,6|7|16|24|26|34|39|44|45|64|65|69,0.6,0.012301509856949437,6.183283558947489e-05,0.2590685853616036,0.7313776131322518,0.9823819106188661,23,12,12,False
seed3__disordered__fE1.00__t20__c00014,seed3__disordered__fE1.00__t20,perturb_I0,35|38|44|46|47|48|49|56|57|59|66|68|76|86|87|88|89|96|97|98,24|25|33|34|43|45|53|54|55|58|69|99,0.95,0.001309999081307359,-1.2543624352192575e-05,0.7172098197204169,0.7054239374031818,0.9642383454426298,27,12,12,False
seed3__disordered__fE1.00__t20__c00015,seed3__disordered__fE1.00__t20,high_coherence,12|22|23|30|31|32|33|36|42|43|44|45|50|51|52|53|54|61|62|71,24|34|35|41|55|60|63|64|65|70|72|73,0.85,0.03539138729957152,-1.568447254089271e-05,0.30671899069191394,0.6922157521702991,0.947213595499958,31,12,12,False
seed3__disordered__fE1.00__t20__c00016,seed3__disordered__fE1.00__t20,region_growing,36|37|48|59|67|69|73|74|75|77|78|85|87|88|89|95|96|97|98|99,25|49|58|62|63|64|65|68|72|82|83|84,0.9,0.0028258507607619924,-6.000534738975793e-07,0.3361666600459359,0.8804176416550935,0.6212678125181665,28,12,12,False
seed3__disordered__fE1.00__t20__c00017,seed3__disordered__fE1.00__t20,region_growing,27|36|37|43|44|45|46|54|55|56|57|59|65|66|67|68|74|79|88|99,26|28|33|34|42|52|53|64|69|83|84|89,0.8,0.0012593045067101401,0.0002028397294247841,0.1511160156128377,0.8425795061128323,0.5837073498279866,33,12,12,False
seed3__disordered__fE1.00__t20__c00018,seed3__disordered__fE1.00__t20,high_coherence,1|3|4|5|6|7|10|11|12|13|15|20|21|25|30|32|40|41|51|60,14|16|17|18|24|26|34|50|52|61|62|70,0.85,0.01209834044022342,1.2874833705508754e-05,0.42798794444336613,0.8288713632524444,0.9991371865874981,24,12,12,False
seed3__disordered__fE1.00__t20__c00019,seed3__disordered__fE1.00__t20,region_growing,14|20|22|23|24|25|30|31|33|35|40|41|42|52|53|60|61|64|70|80,4|15|34|43|50|51|54|62|63|71|74|81,0.7,0.030371003706448768,0.0007729828607184472,0.2724842602365762,0.6919038677320415,0.982381910618866,33,12,12,False
seed3__disordered__fE1.00__t20__c00020,seed3__disordered__fE1.00__t20,region_growing,0|1|2|10|11|12|13|15|20|21|22|24|30|31|32|33|34|41|43|51,4|5|16|25|42|44|50|52|53|60|61|62,0.9,0.0012205174522422714,0.0002516456229895283,0.42320487378388394,0.8616157143988104,0.9991371865874981,21,12,12,False
seed3__disordered__fE1.00__t20__c00021,seed3__disordered__fE1.00__t20,region_growing,39|46|47|48|56|58|59|66|67|68|77|78|79|86|87|88|89|95|98|99,28|29|35|36|37|38|45|49|55|57|69|97,1.0,0.0020968519551303514,0.0,0.5297578726233217,0.9446232142545792,0.22264990188738548,19,12,12,False
seed3__disordered__fE1.00__t20__c00022,seed3__disordered__fE1.00__t20,mcmc_swap,15|23|26|28|34|35|36|38|42|43|47|52|54|63|64|75|76|77|87|88,4|5|16|25|27|29|41|44|51|53|62|73,0.55,0.006781123969319519,0.0010570833376187787,0.05100810982823191,0.7109557536773206,0.6903749026271474,51,12,12,False
seed3__disordered__fE1.00__t20__c00023,seed3__disordered__fE1.00__t20,high_coherence,0|2|3|4|5|10|12|13|15|16|20|21|22|23|25|30|31|33|43|44,6|7|14|17|24|26|34|35|42|52|53|54,0.9,0.012801085473094418,5.925230749740064e-05,0.369600541609915,0.8246987351738496,0.9743416490252569,21,12,12,False
