candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed4__disordered__fE1.00__t20__c04289,seed4__disordered__fE1.00__t20,mcmc_swap,33|37|41|42|43|44|46|48|53|55|65|76|77|81|84|86|90|92|93|95,26|34|35|36|45|47|49|54|78|80|87|91,0.55,0.004546920579991158,0.0018876983075746018,0.16237325724229967,0.8005071529034175,0.27639320225002106,49,12,12,False
seed4__disordered__fE1.00__t20__c04290,seed4__disordered__fE1.00__t20,region_growing,9|18|19|26|27|29|37|38|39|44|47|49|55|56|57|65|67|68|69|78,15|16|34|35|36|45|46|48|59|77|79|87,0.4,0.002880062587748557,0.0009703570178163637,0.11685742451620479,0.610847453818164,0.09912706810971644,29,12,12,False
seed4__disordered__fE1.00__t20__c04291,seed4__disordered__fE1.00__t20,region_growing,2|7|13|17|18|23|24|27|28|35|36|38|44|46|53|54|55|56|57|66,6|14|16|25|26|33|34|37|43|45|47|52,0.5,0.01002458935971748,0.00042263179013874927,0.08630834447649945,0.7065442182128787,0.18662067759174672,38,12,12,False
seed4__disordered__fE1.00__t20__c04292,seed4__disordered__fE1.00__t20,mcmc_swap,8|9|18|19|23|25|26|27|28|29|34|35|37|39|45|47|55|56|66|77,14|15|16|24|36|44|46|48|54|78|86|87,0.4,0.016645555737037816,0.00023276239875401694,0.15058516471747244,0.7448610818068369,0.364627211540858,31,12,12,False
seed4__disordered__fE1.00__t20__c04293,seed4__disordered__fE1.00__t20,perturb_I0,53|57|58|63|67|68|74|75|77|78|79|85|86|87|88|89|94|96|98|99,42|43|44|46|52|54|62|64|69|84|95|97,0.95,0.05834582474698471,-9.700819840339266e-05,0.5174011474327652,0.8288713632524444,0.4043945791804265,24,12,12,False
seed4__disordered__fE1.00__t20__c04294,seed4__disordered__fE1.00__t20,spectral_resized,7|8|9|17|18|19|26|27|28|29|36|37|38|39|47|48|57|59|66|69,6|15|16|25|35|45|46|49|55|56|58|68,0.55,0.011985640823644537,0.0,0.40624670935991564,0.49839581599081834,0.6893164228602521,19,12,12,False
seed4__disordered__fE1.00__t20__c04295,seed4__disordered__fE1.00__t20,spectral_resized,48|49|52|55|56|57|58|61|62|63|64|65|66|69|75|76|77|78|79|89,45|47|51|53|54|59|71|86|87|88|98|99,0.8,0.011678712163181804,0.0005494088238686863,0.2744262668912168,0.6710694779367546,0.2903025980261886,30,12,12,False
seed4__disordered__fE1.00__t20__c04296,seed4__disordered__fE1.00__t20,mcmc_swap,8|9|14|15|16|17|19|24|28|34|37|39|45|46|47|54|55|58|64|74,4|5|6|25|26|27|35|36|43|48|53|56,0.45,0.008480165734749148,0.00017760127625553944,0.17488462625541104,0.6863534808509854,0.3820649750557584,35,12,12,False
seed4__disordered__fE1.00__t20__c04297,seed4__disordered__fE1.00__t20,spectral_resized,45|47|56|57|58|61|63|64|65|66|69|72|74|75|76|77|78|79|82|92,46|48|51|52|54|55|71|81|86|87|88|91,0.8,0.009287117924554441,0.0004664987779934929,0.30266755392255534,0.7090130027804048,0.3607639862394162,33,12,12,False
seed4__disordered__fE1.00__t20__c04298,seed4__disordered__fE1.00__t20,high_coherence,2|4|13|15|16|17|22|23|24|25|26|32|33|35|41|42|44|45|53|54,3|5|6|14|27|34|36|43|46|52|55|63,0.95,0.04813732527408807,0.00026767631968746455,0.5032131594635806,0.9314107237997671,0.0839748528310782,30,12,12,False
