candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed4__shell_only__fE1.00__t20__c00000,seed4__shell_only__fE1.00__t20,seed_reference_I0,67|74|75|76|77|78|79|84|85|86|87|88|89|93|94|95|96|97|98|99,56|57|58|64|65|66|68|69|73|82|83|92,1.0,0.11069409657399118,0.0,0.0701045817449687,0.3499214199431193,0.0017271208775602176,13,12,12,False
seed4__shell_only__fE1.00__t20__c00001,seed4__shell_only__fE1.00__t20,perturb_I0,58|66|67|69|74|75|76|77|78|84|85|86|87|88|89|93|95|96|97|99,47|48|49|64|65|68|73|79|82|83|94|98,1.0,0.05718734562249998,0.0,0.23645279766002797,0.6691344640382323,0.035761654557370404,18,12,12,False
seed4__shell_only__fE1.00__t20__c00002,seed4__shell_only__fE1.00__t20,mcmc_swap,21|23|27|31|32|33|34|36|38|41|45|47|54|55|62|64|66|72|73|81,24|25|35|37|39|40|42|43|44|46|48|61,0.5,0.0128059535386973,0.0037456089341186744,0.0004631566098841002,0.7295739585136225,0.0,50,12,12,False
seed4__shell_only__fE1.00__t20__c00003,seed4__shell_only__fE1.00__t20,region_growing,59|64|66|68|73|75|76|77|80|81|83|84|85|86|91|92|93|94|95|96,48|49|53|54|55|56|65|67|74|78|87|97,1.0,0.008755036943158667,-2.3765992365043855e-05,0.2635287583941467,0.7098683589017414,0.08397485283107814,24,12,12,False
seed4__shell_only__fE1.00__t20__c00004,seed4__shell_only__fE1.00__t20,region_growing,11|12|20|22|31|40|41|42|50|51|52|61|62|63|64|70|72|74|83|85,32|33|43|53|60|71|75|76|80|86|94|95,0.5,0.06601847354986444,-1.0150839817960338e-05,0.020720839623908218,0.4591479170272447,0.025658350974743116,31,12,12,False
seed4__shell_only__fE1.00__t20__c00005,seed4__shell_only__fE1.00__t20,high_coherence,11|20|22|25|30|31|34|35|40|41|42|43|44|45|50|52|53|60|61|70,14|15|24|26|32|33|36|46|51|54|62|71,0.75,0.1143954282177384,0.0002384230510606853,0.2819898482021018,0.6698321319647564,0.1628653179893339,28,12,12,False
seed4__shell_only__fE1.00__t20__c00006,seed4__shell_only__fE1.00__t20,mcmc_swap,28|29|35|38|39|45|48|51|55|57|61|62|63|64|66|71|73|77|78|84,25|36|37|44|46|47|49|50|52|60|79|87,0.7,0.020422037982032244,0.005309596662526756,0.19478327598986794,0.7468547732161218,0.30431769597559,47,12,12,False
seed4__shell_only__fE1.00__t20__c00007,seed4__shell_only__fE1.00__t20,region_growing,0|1|2|3|4|10|11|12|13|14|20|21|22|30|32|33|34|41|42|43,5|15|23|24|25|35|40|44|45|50|51|52,1.0,0.030296557403971847,-0.00019561199394155688,0.8001056702702979,0.5700578392573046,0.41780050634732135,15,12,12,False
seed4__shell_only__fE1.00__t20__c00008,seed4__shell_only__fE1.00__t20,region_growing,5|7|9|15|16|17|18|25|26|27|36|37|38|39|46|47|48|56|58|59,4|6|8|14|24|29|34|35|45|49|55|57,0.6,0.11151491652441692,-1.0702635790102942e-05,0.3970430310952505,0.49261406801712576,0.749482222433473,19,12,12,False
seed4__shell_only__fE1.00__t20__c00009,seed4__shell_only__fE1.00__t20,region_growing,45|48|49|56|59|67|69|74|75|76|77|78|79|86|87|88|96|97|98|99,35|36|37|38|39|44|46|47|54|55|89|95,0.95,0.09771018923724956,-4.1122707412930565e-05,0.3024650230721132,0.7742826130154589,0.27639320225002106,24,12,12,False
