candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed4__no_control__fE1.00__t20__c00035,seed4__no_control__fE1.00__t20,region_growing,2|3|4|5|6|13|14|21|22|24|31|33|34|35|43|44|53|55|62|64,15|16|25|45|46|54|56|65|66|73|74|75,0.9,0.05117788965042217,0.00020198730756489596,0.26874727392252407,0.7875572957053286,0.310388291258059,33,12,12,False
seed4__no_control__fE1.00__t20__c00036,seed4__no_control__fE1.00__t20,region_growing,9|17|18|25|27|29|34|35|36|37|38|39|46|47|48|49|56|59|66|69,15|24|44|45|55|57|58|65|67|68|75|76,0.8,0.017659916089431626,0.0008777722084682714,0.48152270271268516,0.5837183616433503,0.41780050634732135,26,12,12,False
seed4__no_control__fE1.00__t20__c00037,seed4__no_control__fE1.00__t20,region_growing,51|53|60|61|62|64|70|71|72|73|74|75|77|80|82|86|90|91|93|94,55|63|65|66|68|76|81|83|84|85|92|96,0.9,0.021676571804130344,0.0011788180264261708,0.290171667543067,0.7899317005342672,0.5,26,12,12,False
seed4__no_control__fE1.00__t20__c00038,seed4__no_control__fE1.00__t20,region_growing,54|55|59|63|64|66|67|69|71|72|74|75|76|78|84|85|89|93|94|96,44|45|56|58|65|68|73|77|81|83|86|95,0.5,0.07371494129948444,0.0022725857324796773,0.31821295740168193,0.4591479170272447,0.02565835097474317,32,12,12,False
seed4__no_control__fE1.00__t20__c00039,seed4__no_control__fE1.00__t20,region_growing,6|9|15|16|17|18|27|28|36|37|38|45|46|49|54|57|58|59|68|78,5|25|34|35|44|55|56|63|67|69|77|79,0.75,0.029611920729767777,0.0021733404093136808,0.5699123906102275,0.4591479170272447,0.5332595052618869,31,12,12,False
seed4__no_control__fE1.00__t20__c00040,seed4__no_control__fE1.00__t20,region_growing,5|13|16|24|25|26|27|33|36|42|44|46|52|53|54|55|63|71|72|73,14|15|34|35|45|56|57|64|65|66|82|83,0.65,0.01984609082715711,0.003217668787703777,0.14360830420948031,0.7587643946995001,0.033516791386902334,39,12,12,False
seed4__no_control__fE1.00__t20__c00041,seed4__no_control__fE1.00__t20,region_growing,1|2|4|11|12|13|14|20|21|22|24|32|33|34|42|43|54|63|73|74,3|5|15|35|44|45|55|65|72|82|83|84,1.0,0.04001160952074202,0.0005667543656097342,0.3304252667912965,0.7595230821599189,0.1799078001677601,26,12,12,False
seed4__no_control__fE1.00__t20__c00042,seed4__no_control__fE1.00__t20,region_growing,6|17|18|27|28|29|38|39|45|48|49|56|57|65|66|75|77|84|87|95,34|35|46|54|55|58|67|74|76|85|86|94,0.65,0.03086913753618862,0.004889197877656855,0.45614236404739,0.543156420370644,0.6202198620279158,35,12,12,False
seed4__no_control__fE1.00__t20__c00043,seed4__no_control__fE1.00__t20,region_growing,51|60|61|62|63|64|70|71|72|73|75|80|81|82|84|85|90|91|92|93,52|53|54|55|65|66|74|76|83|86|94|95,0.9,0.06869108751793676,-3.3659171823630096e-06,0.23815476721028725,0.7783283537314115,0.27639320225002106,17,12,12,False
seed4__no_control__fE1.00__t20__c00044,seed4__no_control__fE1.00__t20,region_growing,57|66|68|73|74|77|78|79|82|83|84|85|86|87|88|95|96|97|98|99,55|56|58|65|67|69|75|76|91|92|93|94,0.75,0.07023766916101551,0.0010036117139958541,0.5570464031966883,0.46833369093878124,0.9154685010791465,23,12,12,False
seed4__no_control__fE1.00__t20__c00045,seed4__no_control__fE1.00__t20,region_growing,24|32|34|43|50|51|53|54|56|62|63|64|65|66|68|72|74|77|85|88,14|44|45|55|57|67|69|73|75|76|83|95,0.65,0.034253018361957085,0.0056746589730171425,0.25865448258056306,0.48281806668530486,0.04540056113156654,45,12,12,False
seed4__no_control__fE1.00__t20__c00046,seed4__no_control__fE1.00__t20,region_growing,1|10|12|13|21|23|31|32|33|34|43|45|51|52|55|56|60|62|63|73,24|35|44|54|57|64|65|66|67|72|82|83,0.9,0.019592973617067237,0.0020182685470117737,0.287024652246681,0.7910119704821383,0.3750609904891151,35,12,12,False
seed4__no_control__fE1.00__t20__c00047,seed4__no_control__fE1.00__t20,region_growing,50|60|61|62|64|70|71|73|74|76|77|78|80|81|82|84|85|86|91|96,55|65|66|67|68|75|79|83|90|92|94|95,0.65,0.045402846687215725,0.0012512464142629097,0.20697304814434,0.7653094974242585,0.24275212228623677,26,12,12,False
seed4__no_control__fE1.00__t20__c00048,seed4__no_control__fE1.00__t20,region_growing,31|32|40|41|42|43|51|52|54|60|61|64|71|72|73|80|81|82|83|84,44|55|63|65|70|74|75|90|91|92|93|94,0.95,0.01442034444849007,0.00010369044720911413,0.25272253166694914,0.765062482657485,0.2,25,12,12,False
seed4__no_control__fE1.00__t20__c00049,seed4__no_control__fE1.00__t20,region_growing,2|3|4|5|13|21|23|24|26|32|33|34|35|42|43|45|46|57|58|66,14|15|25|36|44|55|56|59|65|67|75|76,0.65,0.03882543683939031,0.0009299256094387603,0.06345336155731905,0.7822025258706718,0.15977445031636106,36,12,12,False
seed4__no_control__fE1.00__t20__c00050,seed4__no_control__fE1.00__t20,region_growing,12|22|23|30|31|32|41|42|43|50|51|52|53|60|61|62|63|70|71|80,1|2|14|34|54|64|72|73|74|81|90|91,1.0,0.0015743150093336395,-0.00013744895259837337,0.21899525866266337,0.6647170014624826,0.040427484990971096,22,12,12,False
seed4__no_control__fE1.00__t20__c00051,seed4__no_control__fE1.00__t20,region_growing,31|40|43|45|51|54|55|61|63|64|70|72|76|80|83|84|85|93|94|95,34|35|44|65|66|73|74|75|81|86|90|92,0.75,0.07710036962789348,0.004058103498660241,0.15606399752278016,0.792481250360578,0.4547321269787407,35,12,12,False
seed4__no_control__fE1.00__t20__c00052,seed4__no_control__fE1.00__t20,region_growing,5|6|14|17|27|28|29|36|37|38|39|46|47|48|49|55|58|66|68|69,4|15|24|35|45|56|57|59|64|65|67|75,0.7,0.033464638801528244,0.004495604931927695,0.39401155314637354,0.597086867128456,0.4722649901887386,28,12,12,False
seed4__no_control__fE1.00__t20__c00053,seed4__no_control__fE1.00__t20,region_growing,36|38|47|48|49|57|59|66|67|68|69|75|76|78|87|88|89|96|97|99,25|46|55|56|58|65|77|79|84|85|86|95,0.6,0.0672868486687268,0.0009309772659451158,0.5711233463578486,0.4056390622295664,0.815296312547233,23,12,12,False
seed4__no_control__fE1.00__t20__c00054,seed4__no_control__fE1.00__t20,region_growing,0|1|10|11|14|21|22|23|24|25|26|30|31|32|33|37|40|42|44|48,4|5|13|15|34|35|36|45|47|54|55|58,0.8,0.00845669267669426,7.712911214499707e-06,0.2617118651019828,0.7828265558229094,0.3787321874818335,32,12,12,False
seed4__no_control__fE1.00__t20__c00055,seed4__no_control__fE1.00__t20,region_growing,0|1|2|3|4|5|6|10|11|12|14|15|16|17|22|24|25|26|32|33,7|8|13|18|27|28|34|35|36|37|41|42,0.7,0.08663007080771261,-6.037065174671618e-07,0.03950880105422147,0.49875127318455764,0.04746716242418014,18,12,12,False
seed4__no_control__fE1.00__t20__c00056,seed4__no_control__fE1.00__t20,region_growing,39|45|49|56|58|67|68|73|74|76|78|81|82|84|85|86|87|92|93|97,35|55|57|59|65|66|69|75|77|83|91|94,0.5,0.05416712845331213,0.008401838246041366,0.19394933897973807,0.6266487892315215,0.5332595052618869,36,12,12,False
seed4__no_control__fE1.00__t20__c00057,seed4__no_control__fE1.00__t20,region_growing,17|27|36|37|47|48|49|57|58|59|66|67|68|69|77|78|87|89|96|97,25|26|35|46|55|56|65|75|76|79|86|95,0.55,0.09860043758600355,-0.00026187985519535086,0.48557844685592644,0.5990587105652017,0.7045279520464546,25,12,12,False
seed4__no_control__fE1.00__t20__c00058,seed4__no_control__fE1.00__t20,region_growing,24|31|33|40|41|42|50|51|52|53|61|63|70|71|72|74|75|80|82|90,14|34|64|65|66|73|81|83|84|85|91|92,1.0,0.008286649287125088,0.0016590645042241763,0.4448225949416992,0.7826701080870336,0.3915347710906719,30,12,12,False
seed4__no_control__fE1.00__t20__c00059,seed4__no_control__fE1.00__t20,region_growing,14|16|25|36|42|43|45|46|53|54|56|63|65|74|76|77|78|87|96|98,4|15|24|35|44|55|57|66|67|75|83|86,0.35,0.03401209125112611,0.011561705737312262,0.14107252474822768,0.5333076083692252,0.31430466182294814,44,12,12,False
seed4__no_control__fE1.00__t20__c00060,seed4__no_control__fE1.00__t20,region_growing,39|48|49|56|58|59|65|66|68|69|75|76|77|78|79|84|87|88|89|97,45|54|55|57|67|74|83|85|86|93|94|96,0.7,0.08897407375832163,-0.00015990440250226908,0.5680084665573468,0.4772170014624825,0.8078220209861575,23,12,12,False
seed4__no_control__fE1.00__t20__c00061,seed4__no_control__fE1.00__t20,region_growing,3|13|14|15|20|22|24|31|32|33|34|40|41|42|43|44|50|54|55|60,4|5|16|23|25|35|45|56|63|64|65|66,1.0,0.02951804347495503,-6.573159808208693e-05,0.31127812445913283,0.7203227248076732,0.1464466094067262,27,12,12,False
seed4__no_control__fE1.00__t20__c00062,seed4__no_control__fE1.00__t20,region_growing,53|54|60|62|64|65|71|72|73|74|75|81|82|83|84|85|87|90|91|96,44|55|56|63|66|77|80|86|92|93|94|95,0.75,0.06725537938608886,4.39212101916729e-05,0.16005358295139815,0.7742826130154589,0.3787321874818335,25,12,12,False
seed4__no_control__fE1.00__t20__c00063,seed4__no_control__fE1.00__t20,region_growing,0|1|2|3|4|11|12|13|14|15|21|22|24|33|34|44|53|63|73|74,5|25|35|45|54|55|65|72|75|82|83|84,1.0,0.04605965393036558,8.103777127527684e-05,0.3483358308839582,0.7642520393706108,0.20938090314045182,27,12,12,False
seed4__no_control__fE1.00__t20__c00064,seed4__no_control__fE1.00__t20,region_growing,41|42|50|51|54|60|64|70|71|72|74|80|83|84|90|91|92|93|94|95,44|53|55|63|65|73|75|81|82|85|86|96,0.9,0.055098815483434,-1.626557506314288e-05,0.19822918988469285,0.7529115501041422,0.22264990188738548,22,12,12,False
seed4__no_control__fE1.00__t20__c00065,seed4__no_control__fE1.00__t20,region_growing,47|49|57|59|61|62|66|67|68|69|70|71|73|74|76|83|85|87|96|97,55|56|58|65|75|77|82|84|86|92|93|95,0.45,0.06944122790384508,0.0031557566038284525,0.10362539218401988,0.68964024364553,0.37873218748183346,33,12,12,False
seed4__no_control__fE1.00__t20__c00066,seed4__no_control__fE1.00__t20,region_growing,40|44|51|52|53|54|55|61|62|63|64|65|71|72|74|76|82|84|86|95,34|45|56|66|73|75|81|83|85|92|94|96,0.75,0.04538993886578703,0.002132523261566516,0.20921225672645816,0.7857708359109623,0.34188611699158106,30,12,12,False
seed4__no_control__fE1.00__t20__c00067,seed4__no_control__fE1.00__t20,region_growing,6|13|17|23|25|27|28|32|34|36|44|45|46|50|51|52|53|55|62|66,3|15|24|35|54|56|57|64|65|67|75|76,0.55,0.02521336984247239,0.0016287979005294557,0.14650339830088083,0.7113377341556092,0.0030581326631906047,43,12,12,False
seed4__no_control__fE1.00__t20__c00068,seed4__no_control__fE1.00__t20,region_growing,0|2|10|13|20|21|22|24|31|35|40|41|42|43|50|52|63|72|73|84,3|14|25|34|45|46|54|74|75|82|83|94,0.95,0.005890818343871387,0.0005819580410567754,0.40559646213742045,0.7697455351500672,0.44478423696257674,35,12,12,False
seed4__no_control__fE1.00__t20__c00069,seed4__no_control__fE1.00__t20,region_growing,24|25|34|36|37|38|39|47|49|56|58|59|68|69|78|79|86|87|89|99,14|15|35|45|55|57|65|67|76|77|85|96,0.45,0.060756085487186605,0.001896948723720323,0.3062035637248395,0.5705767639396527,0.598058067569092,30,12,12,False
seed4__no_control__fE1.00__t20__c00070,seed4__no_control__fE1.00__t20,region_growing,7|8|9|18|19|26|27|28|29|36|37|38|46|47|48|58|66|67|69|78,25|35|55|56|57|59|65|68|75|76|77|79,0.75,0.009703262904108532,0.0007363039240292208,0.5159865725691449,0.6358911107998991,0.27639320225002106,22,12,12,False
seed4__no_control__fE1.00__t20__c00071,seed4__no_control__fE1.00__t20,region_growing,6|8|12|13|14|15|16|17|18|19|22|24|26|33|34|35|36|43|44|52,3|4|5|7|25|27|37|45|46|47|54|55,0.6,0.02439410575847832,6.245932214246478e-06,0.08651573222737892,0.6611528944266544,0.003861061643166186,29,12,12,False
seed4__no_control__fE1.00__t20__c00072,seed4__no_control__fE1.00__t20,region_growing,21|31|32|42|50|51|61|62|64|71|72|73|80|81|82|84|85|90|92|94,55|63|65|70|74|75|76|83|86|91|93|95,0.9,0.033163953518173944,-2.2650502797135647e-05,0.15932171251400862,0.7233239797551376,0.10000000000000003,28,12,12,False
seed4__no_control__fE1.00__t20__c00073,seed4__no_control__fE1.00__t20,region_growing,16|17|24|25|27|35|36|37|38|39|43|44|45|46|47|56|58|65|66|76,14|15|34|54|55|57|59|67|74|75|85|86,0.6,0.049042520647174626,0.001512729424495735,0.24789704564583928,0.6298609162048068,0.362639436051311,34,12,12,False
seed4__no_control__fE1.00__t20__c00074,seed4__no_control__fE1.00__t20,region_growing,4|5|13|15|16|22|25|33|34|35|42|43|44|45|46|47|48|52|55|62,3|6|14|24|36|54|56|57|58|64|65|66,0.65,0.08928125783659464,0.00021840353826199028,0.14687760576563658,0.679665416118268,0.001432582890541434,36,12,12,False
seed4__no_control__fE1.00__t20__c00075,seed4__no_control__fE1.00__t20,region_growing,50|53|61|62|63|70|71|72|73|74|80|81|82|83|84|85|90|91|92|93,42|43|44|51|52|54|65|75|76|86|94|95,0.9,0.09554786847067506,-5.4871984266274384e-05,0.16857046606463943,0.7157801421416577,0.1464466094067262,17,12,12,False
seed4__no_control__fE1.00__t20__c00076,seed4__no_control__fE1.00__t20,region_growing,33|44|50|53|60|63|70|71|72|73|76|80|81|82|83|85|90|91|92|94,34|54|55|66|67|74|75|77|84|86|93|95,0.9,0.06508997702402454,-0.00036259122934423766,0.25892480896550407,0.7854752972273344,0.341886116991581,30,12,12,False
seed4__no_control__fE1.00__t20__c00077,seed4__no_control__fE1.00__t20,region_growing,0|1|2|3|4|10|11|12|22|23|24|31|32|41|42|43|44|50|60|61,5|13|14|15|20|25|33|34|35|45|54|55,1.0,1.592451108349026e-05,-4.95970998724421e-06,0.33824492595034883,0.7147366491799204,0.17990780016776015,22,12,12,False
seed4__no_control__fE1.00__t20__c00078,seed4__no_control__fE1.00__t20,region_growing,4|5|13|20|21|22|23|30|31|32|33|35|41|44|50|51|52|60|61|62,3|6|14|15|24|25|34|45|46|53|54|55,0.95,0.0009229683186909221,-4.606320218355556e-05,0.2581390352443641,0.7403410574831923,0.1883981474717626,27,12,12,False
seed4__no_control__fE1.00__t20__c00079,seed4__no_control__fE1.00__t20,region_growing,22|23|25|26|32|33|34|36|42|45|47|52|54|55|65|66|67|73|74|83,15|24|35|44|46|56|64|68|75|76|82|93,0.6,0.05508264793088805,0.0036854094910092486,0.01702143509774828,0.7673085766034479,0.05042476394855733,40,12,12,False
seed4__no_control__fE1.00__t20__c00080,seed4__no_control__fE1.00__t20,region_growing,15|22|25|32|33|34|41|42|43|44|50|53|61|63|64|71|74|84|85|94,5|24|35|45|54|55|65|72|73|75|83|95,0.85,0.03377124861463572,0.002145811132456096,0.1565960797122321,0.772576569917455,0.22360262818232235,38,12,12,False
seed4__no_control__fE1.00__t20__c00081,seed4__no_control__fE1.00__t20,region_growing,3|4|5|7|8|9|15|16|17|18|19|25|26|28|35|36|37|38|48|49,6|13|14|24|27|34|39|45|46|47|58|59,0.8,0.05411662987908796,-1.620725947741623e-05,0.4927428596007523,0.5794692661751386,0.300636944292775,17,12,12,False
seed4__no_control__fE1.00__t20__c00082,seed4__no_control__fE1.00__t20,region_growing,44|46|47|49|54|55|56|59|67|68|69|75|76|78|79|87|89|96|97|98,34|35|45|57|58|64|65|66|77|84|85|86,0.55,0.07258672375643424,0.0024482528919596474,0.38427829407455477,0.43699052406367894,0.7637927186878976,25,12,12,False
