candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed3__no_control__fE1.00__t20__c00016,seed3__no_control__fE1.00__t20,region_growing,57|58|63|64|65|66|67|73|74|75|76|78|84|85|86|87|88|93|97|98,48|52|53|54|55|56|62|72|82|83|94|95,0.7,0.06437651550703068,-9.783503732909222e-05,0.15098643176352744,0.765062482657485,0.04042748499097104,24,12,12,False
seed3__no_control__fE1.00__t20__c00017,seed3__no_control__fE1.00__t20,region_growing,4|5|6|7|8|9|12|14|15|16|18|19|23|24|25|26|27|34|44|55,13|17|28|35|36|43|45|46|53|54|64|65,0.7,0.18470844298087877,0.0036307306372123497,0.11132530931425443,0.7468547732161218,0.0032134263939090912,25,12,12,False
seed3__no_control__fE1.00__t20__c00018,seed3__no_control__fE1.00__t20,region_growing,20|31|32|40|41|42|50|51|52|60|61|62|63|70|71|72|74|80|90|91,33|43|53|54|64|65|73|75|81|82|84|85,0.6,0.12585195090349083,-0.0002711566959675552,0.30394358613542427,0.679996246109244,0.6315587028960544,20,12,12,False
seed3__no_control__fE1.00__t20__c00019,seed3__no_control__fE1.00__t20,region_growing,13|24|33|34|35|43|44|52|54|55|62|63|64|65|71|72|75|81|84|86,3|23|25|26|45|51|53|61|73|74|85|94,0.4,0.11546416641718141,0.008571150285836816,0.14123499368296932,0.5941881858672536,0.20000000000000007,40,12,12,False
seed3__no_control__fE1.00__t20__c00020,seed3__no_control__fE1.00__t20,region_growing,46|49|56|59|65|67|68|69|76|77|78|79|85|86|87|88|95|96|97|98,36|37|38|45|47|48|54|55|64|74|75|84,0.95,0.04060830957185228,0.00047496399335266554,0.17170212366283008,0.6893917467430878,0.00922550645952247,20,12,12,False
seed3__no_control__fE1.00__t20__c00021,seed3__no_control__fE1.00__t20,region_growing,0|3|4|5|6|7|8|11|12|13|14|15|16|20|21|24|30|31|35|36,9|17|18|19|23|25|26|27|34|37|44|45,0.65,0.11089648453959985,0.0009658491811316564,0.24399287421865157,0.5744174271404584,0.26295008848249124,23,12,12,False
seed3__no_control__fE1.00__t20__c00022,seed3__no_control__fE1.00__t20,region_growing,31|42|43|44|45|46|51|52|53|54|60|61|62|63|72|81|82|83|93|94,34|35|36|37|50|55|64|65|71|73|74|84,0.55,0.13508167481874525,0.001550931704367011,0.36231201708171146,0.44064544961534635,0.3931515605972839,30,12,12,False
seed3__no_control__fE1.00__t20__c00023,seed3__no_control__fE1.00__t20,region_growing,43|51|52|54|55|60|61|62|63|64|65|70|71|72|73|74|81|85|90|92,34|42|44|45|46|50|53|75|82|84|93|95,0.7,0.12950469112923843,0.0018201631341166046,0.4940516873029851,0.4772170014624825,0.6084652289093281,25,12,12,False
seed3__no_control__fE1.00__t20__c00024,seed3__no_control__fE1.00__t20,region_growing,25|29|35|39|46|48|49|56|57|58|59|63|65|66|67|68|74|76|78|85,16|24|28|34|36|38|45|55|62|64|75|95,0.9,0.02097922973603369,0.017804417704258675,0.30765726362137163,0.776760475563735,0.06831402793669755,36,12,12,False
seed3__no_control__fE1.00__t20__c00025,seed3__no_control__fE1.00__t20,region_growing,38|43|44|45|47|49|55|56|58|66|67|68|69|77|78|79|86|87|97|98,34|35|37|39|42|46|53|54|64|65|75|85,0.95,0.009894031861892515,0.0037285725248660862,0.34505397481415473,0.7906454496153463,0.001992922014398546,28,12,12,False
seed3__no_control__fE1.00__t20__c00026,seed3__no_control__fE1.00__t20,region_growing,7|17|26|27|28|29|36|37|39|45|46|48|49|54|57|59|66|69|79|88,6|8|16|18|19|35|38|44|53|55|64|65,1.0,0.0891260034386306,0.0019407627495444252,0.5819765115539189,0.7652465283787413,0.05278640450004207,31,12,12,False
seed3__no_control__fE1.00__t20__c00027,seed3__no_control__fE1.00__t20,region_growing,12|13|20|22|23|30|32|40|41|50|51|60|61|62|70|72|81|83|90|91,3|24|33|34|42|52|63|71|73|82|84|93,0.5,0.06918198592515087,0.0004701056557351077,0.4853403090222471,0.5990919739558995,0.5,26,12,12,False
seed3__no_control__fE1.00__t20__c00028,seed3__no_control__fE1.00__t20,region_growing,6|7|8|12|14|15|16|19|23|26|32|35|37|41|43|48|50|52|57|62,13|17|18|24|25|27|34|36|44|51|61|63,0.55,0.05494195903877549,0.02822719884045947,0.05247610732238122,0.7309190996284373,0.11262488902116025,46,12,12,False
seed3__no_control__fE1.00__t20__c00029,seed3__no_control__fE1.00__t20,region_growing,0|1|10|11|14|20|21|22|24|30|31|32|33|34|40|41|43|45|52|63,4|13|23|25|35|42|44|51|53|54|62|74,0.8,0.027277510556561146,0.006054053253959772,0.6115011585580965,0.49097039343204885,0.7339438602095163,26,12,12,False
seed3__no_control__fE1.00__t20__c00030,seed3__no_control__fE1.00__t20,region_growing,6|7|15|16|26|36|45|46|47|55|57|58|59|67|68|69|78|79|87|96,5|8|17|25|27|35|37|44|54|64|65|86,1.0,0.03891873218328442,0.007299361113361059,0.31127812445913283,0.7477690149595555,0.003058132663190549,30,12,12,False
seed3__no_control__fE1.00__t20__c00031,seed3__no_control__fE1.00__t20,region_growing,1|3|4|5|12|13|14|24|26|27|34|35|36|43|44|45|46|53|54|65,15|16|17|23|25|28|37|42|52|55|64|75,0.55,0.18478588365297013,0.004408004433432465,0.17301885701348088,0.7239872852696518,0.16168735532860368,31,12,12,False
seed3__no_control__fE1.00__t20__c00032,seed3__no_control__fE1.00__t20,region_growing,5|7|9|15|16|18|19|26|28|36|37|38|39|47|49|58|59|67|68|69,4|6|8|14|17|25|27|29|35|45|46|48,0.95,0.06530649384941084,0.0009437687375521078,0.11003811381223931,0.5794692661751386,0.014197462304585906,20,12,12,False
seed3__no_control__fE1.00__t20__c00033,seed3__no_control__fE1.00__t20,region_growing,35|46|48|57|59|64|67|68|69|75|78|82|84|85|87|88|93|95|96|98,24|26|36|44|45|53|54|55|65|74|86|94,0.75,0.05032254967906576,0.008430515384440857,0.23182148115286505,0.7905154813781848,0.006118517335465479,36,12,12,False
seed3__no_control__fE1.00__t20__c00034,seed3__no_control__fE1.00__t20,region_growing,32|33|35|43|44|45|46|51|52|53|54|55|56|57|62|64|65|66|75|76,23|24|25|26|34|36|42|50|61|63|74|85,0.65,0.15451278438938398,0.004268184498239754,0.00922895454350293,0.7224233614827567,0.0014727572492092,31,12,12,False
seed3__no_control__fE1.00__t20__c00035,seed3__no_control__fE1.00__t20,region_growing,40|41|52|62|63|64|65|68|73|74|76|78|82|85|87|89|93|94|95|96,43|50|51|53|54|55|61|72|75|83|84|86,0.45,0.06965189046706446,0.0012241759212668485,0.06240965800092793,0.7730898459737487,0.15270274315021642,33,12,12,False
seed3__no_control__fE1.00__t20__c00036,seed3__no_control__fE1.00__t20,region_growing,4|5|6|7|8|14|15|16|17|18|25|27|28|35|36|37|38|39|45|54,3|9|19|24|26|29|34|44|46|53|64|65,0.85,0.2136510196078954,0.0029034999554610045,0.18344036104056347,0.7652465283787413,0.0012352407822853184,21,12,12,False
seed3__no_control__fE1.00__t20__c00037,seed3__no_control__fE1.00__t20,region_growing,41|50|51|52|60|61|63|65|70|71|72|73|74|80|81|82|90|91|92|93,40|42|43|53|54|55|62|64|75|83|84|85,0.8,0.07972346452081551,0.000825588742246397,0.620985430700021,0.43699052406367894,0.6251035074406968,19,12,12,False
seed3__no_control__fE1.00__t20__c00038,seed3__no_control__fE1.00__t20,region_growing,7|8|14|15|17|18|22|23|26|27|28|35|36|37|44|46|47|48|55|65,4|9|13|16|24|25|29|34|38|45|54|75,0.85,0.14671640464581054,0.011655140947350946,0.3164511226951296,0.7822025258706718,0.005398268823064656,34,12,12,False
seed3__no_control__fE1.00__t20__c00039,seed3__no_control__fE1.00__t20,region_growing,0|1|2|11|12|20|23|32|34|41|44|51|52|53|60|62|63|64|65|71,13|25|35|40|43|50|54|55|61|72|74|75,0.5,0.06094051763530058,0.005176007167909952,0.16764157334995536,0.6683332409583438,0.32443827920580415,31,12,12,False
seed3__no_control__fE1.00__t20__c00040,seed3__no_control__fE1.00__t20,region_growing,5|6|8|9|15|16|17|18|25|26|27|28|29|35|37|46|55|66|67|75,7|14|19|24|34|36|38|44|45|64|65|85,0.95,0.17141846110518322,0.004290341838467387,0.21228479019060917,0.7372770743921447,0.0006910853337451228,27,12,12,False
seed3__no_control__fE1.00__t20__c00041,seed3__no_control__fE1.00__t20,region_growing,44|54|55|58|64|65|67|68|69|76|78|79|85|86|87|88|89|97|98|99,33|34|35|43|45|46|53|56|73|74|75|95,0.9,0.0334369678427079,-0.00014126468878261953,0.290171667543067,0.7899317005342672,0.000742146034527047,23,12,12,False
seed3__no_control__fE1.00__t20__c00042,seed3__no_control__fE1.00__t20,region_growing,2|3|5|12|13|14|16|23|25|26|32|33|34|35|36|41|42|44|53|63,4|15|17|24|27|40|43|45|52|54|62|64,0.55,0.1008249388749504,0.008768591439461,0.19717199370532845,0.7113377341556092,0.37721219126501526,29,12,12,False
seed3__no_control__fE1.00__t20__c00043,seed3__no_control__fE1.00__t20,region_growing,17|18|26|27|28|29|36|37|38|46|47|48|49|56|57|59|69|79|88|89,6|7|8|9|15|16|19|25|35|39|45|55,1.0,0.1016452291156585,0.00023530363910474395,0.22565578682616289,0.6194506283013154,0.03183541121547778,23,12,12,False
seed3__no_control__fE1.00__t20__c00044,seed3__no_control__fE1.00__t20,region_growing,40|41|44|50|51|52|53|61|64|70|71|72|73|80|81|82|90|91|92|93,34|35|43|54|55|60|62|63|74|75|83|84,0.75,0.0756092706184984,0.0014820505726984901,0.4104065693730073,0.6154797815570052,0.6251914109842588,20,12,12,False
seed3__no_control__fE1.00__t20__c00045,seed3__no_control__fE1.00__t20,region_growing,5|6|7|8|13|15|16|17|18|22|23|24|25|26|28|37|38|39|47|48,3|4|9|14|19|27|29|33|34|35|36|46,0.75,0.15969419982622174,0.0007733209204546266,0.060219146324124784,0.49875127318455764,0.06668877156291564,23,12,12,False
seed3__no_control__fE1.00__t20__c00046,seed3__no_control__fE1.00__t20,region_growing,1|2|3|13|15|22|23|24|33|34|41|42|43|44|52|53|55|56|63|65,5|14|25|35|40|45|46|51|54|62|64|75,0.55,0.09402530912589066,0.0065524491363313135,0.26180967477831085,0.5909495289587805,0.4168373896510189,34,12,12,False
seed3__no_control__fE1.00__t20__c00047,seed3__no_control__fE1.00__t20,region_growing,3|5|6|14|15|16|17|18|19|23|25|26|28|35|36|37|39|45|47|49,4|7|8|13|24|27|29|34|38|44|46|54,0.8,0.132550650667848,0.0026326753594805873,0.15525886649040868,0.7147366491799205,0.04972418181771088,24,12,12,False
