seed,t,phase,n_live_hypotheses,map_hid,map_prob,map_size,map_age,map_status,margin_top1_top2,entropy,n_exact_duplicate_groups,n_near_duplicate_pairs,coalesced_entropy,coalesced_margin,coalesced_map_matches_map,C,D,Q,n_components,size_frac,R_retain_step,R_purity_step,R_F,D_deform,bulk_speed,consistency_vs_vizbundle_ok
503,25,uncontrolled,6,8,0.29319550499911096,29,24,active,0.08038878460079812,1.7065695909013743,2,0,1.2367575223587792,0.20432198853249367,True,0.07710579232757896,1.0,1.0,11,0.0725,0.8529411764705882,1.0,0.7271191588137471,0.1598350838458656,0.27014192554155747,True
503,26,uncontrolled,6,8,0.29319550499911096,28,25,active,0.08038878460079812,1.7065695909013743,2,0,1.2367575223587792,0.20432198853249367,True,0.1515228816828316,1.0,1.0,10,0.07,0.9655172413793104,1.0,0.838554285384224,0.0945639467395053,0.11872424093847402,True
503,27,uncontrolled,6,8,0.29319550499911096,28,26,active,0.08038878460079812,1.7065695909013743,2,0,1.2367575223587792,0.20432198853249367,True,0.1129384878631564,1.0,1.0,7,0.07,1.0,1.0,0.8074431595962595,0.11278673356925033,0.03162277660168312,True
503,28,uncontrolled,6,8,0.30618341430778245,28,27,active,0.08394982911214785,1.6875110947267913,2,0,1.227363386075348,0.25365784569233674,True,0.1821078397711709,1.0,1.0,5,0.07,1.0,1.0,0.8545026479681401,0.08522247791478627,0.05099019513592676,True
503,29,uncontrolled,6,8,0.30618341430778245,28,28,active,0.08394982911214785,1.6875110947267913,2,0,1.227363386075348,0.25365784569233674,True,0.3535533905932738,1.0,1.0,5,0.07,1.0,1.0,0.8178871942058121,0.10666932664449083,0.0989949493661158,True
503,30,uncontrolled,6,8,0.30618341430778245,28,29,active,0.08394982911214785,1.6875110947267913,2,0,1.227363386075348,0.25365784569233674,True,0.2719918966379967,1.0,1.0,4,0.07,1.0,1.0,0.8723729716346227,0.07475525467856267,0.0761577310586398,True
503,31,uncontrolled,6,8,0.30618341430778245,28,30,active,0.08394982911214785,1.6875110947267913,2,0,1.0491941649487275,0.17401644697157725,True,0.4072055089639779,1.0,1.0,5,0.07,1.0,1.0,0.8279322282690575,0.10078562717055989,0.11401754250991386,True
503,32,uncontrolled,6,8,0.30618341430778245,28,31,active,0.08394982911214785,1.6875110947267913,2,0,1.0491941649487275,0.17401644697157725,True,0.5758755534498964,1.0,1.0,6,0.07,1.0,1.0,0.8363885372755062,0.09583249505180574,0.16124515496596997,True
503,33,uncontrolled,6,8,0.30618341430778245,36,32,individuation_loss,0.08394982911214785,1.6875110947267913,2,0,1.0491941649487275,0.17401644697157725,True,0.3947964000986638,1.0,0.736995409271077,11,0.09,1.0,0.7777777777777778,0.7632355938134758,0.13868052645260648,0.27824366600076295,True
503,34,uncontrolled,6,8,0.30618341430778245,35,33,active,0.08394982911214785,1.6875110947267913,2,0,1.0491941649487275,0.17401644697157725,True,0.34404555939406556,1.0,0.7445655993747577,10,0.0875,0.9722222222222222,1.0,0.8212625217313116,0.10469228877074271,0.04881533806483166,True
503,35,control,6,11,0.2624915692077248,21,34,individuation_loss,0.04940430914323912,1.7428809989181164,2,0,1.3497982614369772,0.06870338243700852,False,0.6476890718445449,1.0,1.0,7,0.0525,1.0,0.8095238095238095,0.780904769158293,0.12833112225680754,0.46681569201186435,True
503,36,control,6,11,0.2624915692077248,21,35,active,0.04940430914323912,1.7428809989181164,2,0,1.3497982614369772,0.06870338243700852,False,0.44923719676460017,1.0,1.0,7,0.0525,1.0,1.0,0.8177856973572445,0.1067287766125809,0.125786415094087,True
503,37,control,6,11,0.2624915692077248,15,36,active,0.04940430914323912,1.7428809989181164,2,0,1.3497982614369772,0.06870338243700852,False,0.6289320754704403,1.0,1.0,3,0.0375,0.7142857142857143,1.0,0.7084829745380863,0.17075089626904022,0.18362732731349127,True
503,38,control,6,11,0.2624915692077248,15,37,active,0.04940430914323912,1.7428809989181164,2,0,1.3497982614369772,0.06870338243700852,False,0.5206833117271102,1.0,1.0,3,0.0375,1.0,1.0,0.889238644720241,0.06487648759459284,0.14579132728358984,True
503,39,control,6,11,0.2624915692077248,15,38,active,0.04940430914323912,1.7428809989181164,2,0,1.3497982614369772,0.06870338243700852,False,0.5374838498865699,1.0,1.0,3,0.0375,1.0,1.0,0.9288429588562853,0.04167896722975327,0.1504954779682389,True
503,40,control,6,11,0.2624915692077248,15,39,active,0.04940430914323912,1.7428809989181164,2,0,1.3497982614369772,0.06870338243700852,False,0.4853406592853679,1.0,1.0,3,0.0375,1.0,1.0,0.8140194906085709,0.10893476501703703,0.1358953845999027,True
503,41,control,6,11,0.2624915692077248,16,40,individuation_loss,0.04940430914323912,1.7428809989181164,2,0,1.3497982614369772,0.06870338243700852,False,0.5659615711335886,1.0,1.0,5,0.04,1.0,0.9375,0.8623620498939218,0.08061897346821262,0.26139665970254056,True
503,42,control,6,11,0.2624915692077248,16,41,active,0.04940430914323912,1.7428809989181164,2,0,1.3497982614369772,0.06870338243700852,False,0.625,1.0,1.0,4,0.04,1.0,1.0,0.8296481019856803,0.09978058475654104,0.1750000000000007,True
503,43,control,6,11,0.2624915692077248,42,42,individuation_loss,0.04940430914323912,1.7428809989181164,2,0,1.3497982614369772,0.06870338243700852,False,0.38095238095238093,1.0,1.0,12,0.105,1.0,0.38095238095238093,0.4755678466547062,0.30717677663636445,1.2114658418189785,True
503,44,control,6,11,0.2624915692077248,38,43,active,0.04940430914323912,1.7428809989181164,2,0,1.3497982614369772,0.06870338243700852,False,0.2906673951891385,1.0,1.0,7,0.095,0.9047619047619048,1.0,0.8307837944236711,0.09911537317459099,0.06537205688867315,True
503,45,control,6,11,0.2624915692077248,33,44,active,0.04940430914323912,1.7428809989181164,2,0,1.3497982614369772,0.06870338243700852,False,0.49700665051080983,1.0,1.0,10,0.0825,0.868421052631579,1.0,0.7380152856606434,0.153452871959542,0.17209220981008508,True
503,46,control,6,11,0.2624915692077248,37,45,individuation_loss,0.04940430914323912,1.7428809989181164,2,0,1.3497982614369772,0.06870338243700852,False,0.3676073110469039,1.0,0.9841222999434764,11,0.0925,1.0,0.8918918918918919,0.8257604688697784,0.10205769648905008,0.2624227653752113,True
503,47,control,6,29,0.24099060413779988,31,46,active,0.07297494982816749,1.7710379497023407,1,0,1.5270306110041663,0.20654860382621143,True,0.16129032258064516,1.0,1.0,8,0.0775,1.0,1.0,0.8370761109451732,0.09542976104283803,0.045161290322580074,True
503,48,control,6,29,0.24099060413779988,31,47,active,0.07297494982816749,1.7710379497023407,1,0,1.5270306110041663,0.20654860382621143,True,0.4387571131850143,1.0,1.0,8,0.0775,1.0,1.0,0.7722191590588205,0.13341856339949343,0.12285199169180276,True
503,49,control,6,29,0.24099060413779988,33,48,individuation_loss,0.07297494982816749,1.7710379497023407,1,0,1.5270306110041663,0.20654860382621143,True,0.338798178409059,1.0,0.9429569505944236,10,0.0825,1.0,0.9393939393939394,0.7682502306572268,0.13574329239508456,0.17170595315448084,True
503,50,control,6,29,0.24099060413779988,33,49,active,0.07297494982816749,1.7710379497023407,1,0,1.5270306110041663,0.20654860382621143,True,0.49329759382120325,1.0,0.9203740903195906,12,0.0825,1.0,1.0,0.8224069290157445,0.10402197262298396,0.13812332626993776,True
503,51,control,6,29,0.24099060413779988,33,50,active,0.07297494982816749,1.7710379497023407,1,0,1.5270306110041663,0.20654860382621143,True,0.5462956477975741,1.0,0.8804777447718732,9,0.0825,1.0,1.0,0.8485688351570025,0.08869810289479907,0.15296278138332037,True
503,52,control,6,29,0.24099060413779988,31,51,active,0.07297494982816749,1.7710379497023407,1,0,1.5270306110041663,0.20654860382621143,True,0.4242885947730937,1.0,1.0,8,0.0775,0.9393939393939394,1.0,0.7693283902111547,0.13511177967344326,0.35407903762710274,True
503,53,control,6,29,0.24099060413779988,33,52,individuation_loss,0.07297494982816749,1.7710379497023407,1,0,1.5270306110041663,0.20654860382621143,True,0.3939393939393939,1.0,0.9299708205564204,9,0.0825,1.0,0.9393939393939394,0.7907120860169745,0.12258666139397839,0.41041388825607156,True
503,54,control,6,29,0.24099060413779988,31,53,active,0.07297494982816749,1.7710379497023407,1,0,1.5270306110041663,0.20654860382621143,True,0.5251232450354744,1.0,1.0,8,0.0775,0.9393939393939394,1.0,0.8019445168428848,0.11600746545245438,0.4055864994288838,True
503,55,control,6,29,0.24099060413779988,33,54,individuation_loss,0.07297494982816749,1.7710379497023407,1,0,1.5270306110041663,0.20654860382621143,True,0.3985741344838153,1.0,0.8179698322115111,11,0.0825,1.0,0.9393939393939394,0.7997062277588322,0.11731850334674411,0.3985817473545145,True
503,56,control,6,29,0.24099060413779988,31,55,active,0.07297494982816749,1.7710379497023407,1,0,1.5270306110041663,0.20654860382621143,True,0.5171361142542387,1.0,1.0,10,0.0775,0.9393939393939394,1.0,0.7917944266197232,0.12195269969759076,0.41971477883522623,True
503,57,control,6,29,0.24099060413779988,31,56,active,0.07297494982816749,1.7710379497023407,1,0,1.5270306110041663,0.20654860382621143,True,0.6774193548387096,1.0,1.0,10,0.0775,1.0,1.0,0.8478090251522443,0.08914314804816906,0.18967741935484028,True
503,58,release,6,29,0.24099060413779988,32,57,individuation_loss,0.07297494982816749,1.7710379497023407,1,0,1.5270306110041663,0.20654860382621143,True,0.5625,1.0,1.0,10,0.08,0.967741935483871,0.9375,0.8133063532592162,0.10935247249526167,0.4716171339170208,True
503,59,release,6,29,0.2534575159247285,32,58,active,0.0767500856489943,1.7589292029788306,1,0,1.5022988909585349,0.21723376407479203,True,0.594571799701264,1.0,1.0,9,0.08,1.0,1.0,0.8271843360430851,0.10122369169764917,0.16648010391635365,True
503,60,release,6,29,0.2534575159247285,33,59,individuation_loss,0.0767500856489943,1.7589292029788306,1,0,1.5022988909585349,0.21723376407479203,True,0.6068177089242662,1.0,1.0,11,0.0825,1.0,0.9696969696969697,0.8518219934158362,0.08679262348919416,0.12506692464659924,True
503,61,release,6,29,0.2534575159247285,32,60,active,0.0767500856489943,1.7589292029788306,1,0,1.5022988909585349,0.21723376407479203,True,0.5038911092686593,1.0,1.0,10,0.08,0.9696969696969697,1.0,0.8563319520621702,0.08415099568108374,0.20098064049688605,True
503,62,release,6,29,0.26397692340335177,31,61,active,0.07993549296278166,1.7339296318734008,1,0,1.4666482298127943,0.22624975428554003,True,0.5886544384159568,1.0,1.0,8,0.0775,0.96875,1.0,0.8420010806280857,0.09254504792489002,0.21292773719978278,True
503,63,release,6,29,0.26397692340335177,30,62,active,0.07993549296278166,1.7339296318734008,1,0,1.4666482298127943,0.22624975428554003,True,0.6342099196813482,1.0,1.0,7,0.075,0.967741935483871,1.0,0.8920383464164383,0.06323661227974915,0.265859386498841,True
503,64,release,6,29,0.26397692340335177,29,63,active,0.07993549296278166,1.7339296318734008,1,0,1.4666482298127943,0.22624975428554003,True,0.6551724137931034,1.0,1.0,6,0.0725,0.9666666666666667,1.0,0.8523708933099865,0.08647111516994718,0.13920347667178393,True
503,65,release,6,29,0.26397692340335177,26,64,active,0.07993549296278166,1.7339296318734008,1,0,1.4666482298127943,0.22624975428554003,True,0.7692307692307693,1.0,1.0,4,0.065,0.896551724137931,1.0,0.8597246428650023,0.0821637875774425,0.29047239467582525,True
503,66,release,6,29,0.26397692340335177,28,65,individuation_loss,0.07993549296278166,1.7339296318734008,1,0,1.4666482298127943,0.22624975428554003,True,0.7576144084141581,1.0,1.0,5,0.07,1.0,0.9285714285714286,0.8873871815376773,0.0659609491190302,0.15413240673088827,True
503,67,release,5,29,0.31186418179098796,28,66,active,0.09443634991838323,1.541864897968184,1,0,1.2260967820021778,0.2672930405846836,True,0.6428571428571429,1.0,1.0,4,0.07,1.0,1.0,0.8691906792366031,0.07661922567062047,0.17999999999999972,True
503,68,release,5,29,0.311864181790988,31,67,individuation_loss,0.09443634991838326,1.541864897968184,1,0,1.2260967820021778,0.2672930405846837,True,0.7104101788885562,1.0,1.0,7,0.0775,1.0,0.9032258064516129,0.8474687504821838,0.08934245786480291,0.4633328205973594,True
503,69,release,5,29,0.311864181790988,30,68,active,0.09443634991838326,1.541864897968184,1,0,1.2260967820021778,0.2672930405846837,True,0.7673909622147559,1.0,1.0,6,0.075,0.967741935483871,1.0,0.8329726307248324,0.09783330136551809,0.31871180166882856,True
503,70,release,5,29,0.311864181790988,31,69,individuation_loss,0.09443634991838326,1.541864897968184,1,0,1.2260967820021778,0.2672930405846837,True,0.7748652999654396,1.0,1.0,7,0.0775,1.0,0.967741935483871,0.8804275091343795,0.07003745305124141,0.24773296960544824,True
503,71,release,5,29,0.311864181790988,31,70,active,0.09443634991838326,1.541864897968184,1,0,1.2260967820021778,0.2672930405846837,True,0.7104101788885562,1.0,1.0,6,0.0775,1.0,1.0,0.8964400361319131,0.060658401066099994,0.19891485008879614,True
503,72,release,5,29,0.311864181790988,36,71,individuation_loss,0.09443634991838326,1.541864897968184,1,0,1.2260967820021778,0.2672930405846837,True,0.6443007502635112,1.0,0.9541615976143234,8,0.09,1.0,0.8611111111111112,0.8411582966070877,0.09303869362780773,0.39399692185139273,True
503,73,release,5,29,0.311864181790988,36,72,active,0.09443634991838326,1.541864897968184,1,0,1.2260967820021778,0.2672930405846837,True,0.7627516787636656,1.0,1.0,10,0.09,1.0,1.0,0.8367964780046052,0.09559355104842229,0.21357047005382526,True
503,74,release,5,29,0.311864181790988,36,73,active,0.09443634991838326,1.541864897968184,1,0,1.2260967820021778,0.2672930405846837,True,0.8174410538645646,1.0,1.0,9,0.09,1.0,1.0,0.8921694966765685,0.06315979335492765,0.2288834950820794,True
503,75,release,5,29,0.311864181790988,33,74,active,0.09443634991838326,1.541864897968184,1,0,1.2260967820021778,0.2672930405846837,True,0.7599961335748153,1.0,1.0,6,0.0825,0.9166666666666666,1.0,0.8556441795314831,0.08455384616934582,0.3140055617577095,True
503,76,release,5,29,0.311864181790988,33,75,active,0.09443634991838326,1.541864897968184,1,0,1.2260967820021778,0.2672930405846837,True,0.7329325225725954,1.0,1.0,6,0.0825,1.0,1.0,0.9243486728558474,0.044311415065169404,0.20522110632032625,True
503,77,release,5,29,0.311864181790988,35,76,individuation_loss,0.09443634991838326,1.541864897968184,1,0,1.2260967820021778,0.2672930405846837,True,0.7434063903575822,1.0,1.0,8,0.0875,1.0,0.9428571428571428,0.8117605188232634,0.11025791743455551,0.3912036258679781,True
503,78,release,5,29,0.311864181790988,35,77,active,0.09443634991838326,1.541864897968184,1,0,1.2260967820021778,0.2672930405846837,True,0.7142857142857143,1.0,1.0,8,0.0875,1.0,1.0,0.8693049870770688,0.07655227189260642,0.1999999999999993,True
503,79,release,5,29,0.311864181790988,35,78,active,0.09443634991838326,1.541864897968184,1,0,1.2260967820021778,0.2672930405846837,True,0.80457873373307,1.0,0.9128981659615762,9,0.0875,0.9428571428571428,0.9428571428571428,0.7552885968201604,0.14333533814707228,0.15812374014920783,True
503,80,release,6,29,0.311864181790988,36,79,individuation_loss,0.09443634991838326,1.6019633418917416,2,0,1.1864087463454227,0.24212586865415697,True,0.7856742013183862,1.0,0.7534538630120814,10,0.09,0.9714285714285714,0.9444444444444444,0.8000094530911744,0.11714089451862547,0.4120326644623444,True
503,81,release,6,29,0.31872811459411704,35,80,active,0.09651483407225439,1.568736837406685,2,0,1.1440361488288393,0.24745490542521906,True,0.8305395344999219,1.0,1.0,9,0.0875,0.9722222222222222,1.0,0.7743956042360323,0.1321437494701853,0.34073597753446455,True
