seed,t,hid,hyp_prob_prior,hyp_size_prior,cand_idx,r_retain,r_purity,dice,passes_gate,cand_size,prev_size,R_F,score,D_deform,bulk_delta,bulk_speed
504,4,0,1.0,32,10,0.0625,0.09090909090909091,0.07407407407407407,False,22,32,,,,,
504,4,0,1.0,32,11,0.0,0.0,0.0,False,16,32,,,,,
504,4,0,1.0,32,12,0.0,0.0,0.0,False,15,32,,,,,
504,4,0,1.0,32,13,0.0,0.0,0.0,False,15,32,,,,,
504,4,0,1.0,32,14,0.0,0.0,0.0,False,12,32,,,,,
504,5,0,1.0,22,0,0.0,0.0,0.0,False,41,22,,,,,
504,5,0,1.0,22,1,0.0,0.0,0.0,False,38,22,,,,,
504,5,0,1.0,22,2,0.0,0.0,0.0,False,34,22,,,,,
504,5,0,1.0,22,3,0.0,0.0,0.0,False,33,22,,,,,
504,5,0,1.0,22,4,0.0,0.0,0.0,False,32,22,,,,,
504,5,0,1.0,22,5,0.0,0.0,0.0,False,31,22,,,,,
504,5,0,1.0,22,6,0.0,0.0,0.0,False,26,22,,,,,
504,5,0,1.0,22,7,0.09090909090909091,0.08,0.0851063829787234,False,25,22,,,,,
504,5,0,1.0,22,8,0.9090909090909091,0.8695652173913043,0.8888888888888888,True,23,22,0.6991279714294669,0.8129845219051202,0.1370811349088747,"[-0.3927503446580022, 0.09076539249387494]",0.40310195943898197
504,5,0,1.0,22,9,0.0,0.0,0.0,False,22,22,,,,,
504,5,0,1.0,22,10,0.0,0.0,0.0,False,19,22,,,,,
504,5,0,1.0,22,11,0.0,0.0,0.0,False,15,22,,,,,
504,5,0,1.0,22,12,0.0,0.0,0.0,False,14,22,,,,,
504,5,0,1.0,22,13,0.0,0.0,0.0,False,13,22,,,,,
504,5,0,1.0,22,14,0.0,0.0,0.0,False,12,22,,,,,
504,5,0,1.0,22,15,0.0,0.0,0.0,False,12,22,,,,,
504,6,0,1.0,23,0,0.0,0.0,0.0,False,41,23,,,,,
504,6,0,1.0,23,1,0.0,0.0,0.0,False,38,23,,,,,
504,6,0,1.0,23,2,0.043478260869565216,0.027777777777777776,0.03389830508474576,False,36,23,,,,,
504,6,0,1.0,23,3,0.0,0.0,0.0,False,32,23,,,,,
504,6,0,1.0,23,4,0.0,0.0,0.0,False,30,23,,,,,
504,6,0,1.0,23,5,0.0,0.0,0.0,False,28,23,,,,,
504,6,0,1.0,23,6,0.0,0.0,0.0,False,27,23,,,,,
504,6,0,1.0,23,7,0.0,0.0,0.0,False,26,23,,,,,
504,6,0,1.0,23,8,0.9565217391304348,0.9565217391304348,0.9565217391304348,True,23,23,0.737178621962761,0.8687844922633653,0.11974477305461168,"[0.00680478015641639, -0.1654215750773389]",0.1655614766002189
504,6,0,1.0,23,9,0.0,0.0,0.0,False,21,23,,,,,
504,6,0,1.0,23,10,0.0,0.0,0.0,False,21,23,,,,,
504,6,0,1.0,23,11,0.0,0.0,0.0,False,20,23,,,,,
504,6,0,1.0,23,12,0.0,0.0,0.0,False,20,23,,,,,
504,6,0,1.0,23,13,0.0,0.0,0.0,False,12,23,,,,,
504,6,0,1.0,23,14,0.0,0.0,0.0,False,12,23,,,,,
504,7,0,1.0,23,0,0.0,0.0,0.0,False,36,23,,,,,
504,7,0,1.0,23,1,0.0,0.0,0.0,False,32,23,,,,,
504,7,0,1.0,23,2,0.0,0.0,0.0,False,31,23,,,,,
504,7,0,1.0,23,3,0.0,0.0,0.0,False,29,23,,,,,
504,7,0,1.0,23,4,0.0,0.0,0.0,False,28,23,,,,,
504,7,0,1.0,23,5,0.0,0.0,0.0,False,26,23,,,,,
504,7,0,1.0,23,6,0.0,0.0,0.0,False,24,23,,,,,
504,7,0,1.0,23,7,0.0,0.0,0.0,False,23,23,,,,,
504,7,0,1.0,23,8,1.0,1.0,1.0,True,23,23,0.6695644202661697,0.8678257681064678,0.15055066600704825,"[-0.0608695652173914, -0.0486956521739117]",0.07795107767309478
504,7,0,1.0,23,9,0.0,0.0,0.0,False,21,23,,,,,
504,7,0,1.0,23,10,0.0,0.0,0.0,False,21,23,,,,,
504,7,0,1.0,23,11,0.0,0.0,0.0,False,20,23,,,,,
504,7,0,1.0,23,12,0.0,0.0,0.0,False,17,23,,,,,
504,7,0,1.0,23,13,0.0,0.0,0.0,False,16,23,,,,,
504,7,0,1.0,23,14,0.0,0.0,0.0,False,15,23,,,,,
504,7,0,1.0,23,15,0.0,0.0,0.0,False,14,23,,,,,
504,7,0,1.0,23,16,0.0,0.0,0.0,False,13,23,,,,,
504,8,0,1.0,23,0,0.0,0.0,0.0,False,39,23,,,,,
504,8,0,1.0,23,1,0.0,0.0,0.0,False,35,23,,,,,
504,8,0,1.0,23,2,0.0,0.0,0.0,False,30,23,,,,,
504,8,0,1.0,23,3,0.0,0.0,0.0,False,30,23,,,,,
504,8,0,1.0,23,4,0.0,0.0,0.0,False,24,23,,,,,
504,8,0,1.0,23,5,0.0,0.0,0.0,False,24,23,,,,,
504,8,0,1.0,23,6,1.0,1.0,1.0,True,23,23,0.6965438819779671,0.8786175527911868,0.1382584790322238,"[-0.06086956521739151, 0.0]",0.06086956521739151
504,8,0,1.0,23,7,0.0,0.0,0.0,False,23,23,,,,,
504,8,0,1.0,23,8,0.0,0.0,0.0,False,23,23,,,,,
504,8,0,1.0,23,9,0.0,0.0,0.0,False,21,23,,,,,
504,8,0,1.0,23,10,0.0,0.0,0.0,False,21,23,,,,,
504,8,0,1.0,23,11,0.0,0.0,0.0,False,20,23,,,,,
504,8,0,1.0,23,12,0.0,0.0,0.0,False,20,23,,,,,
504,8,0,1.0,23,13,0.0,0.0,0.0,False,15,23,,,,,
504,8,0,1.0,23,14,0.0,0.0,0.0,False,14,23,,,,,
504,8,0,1.0,23,15,0.0,0.0,0.0,False,13,23,,,,,
504,8,0,1.0,23,16,0.0,0.0,0.0,False,13,23,,,,,
504,8,0,1.0,23,17,0.0,0.0,0.0,False,12,23,,,,,
504,9,0,1.0,23,0,0.043478260869565216,0.02127659574468085,0.02857142857142857,False,47,23,,,,,
504,9,0,1.0,23,1,0.0,0.0,0.0,False,39,23,,,,,
504,9,0,1.0,23,2,0.0,0.0,0.0,False,38,23,,,,,
504,9,0,1.0,23,3,0.0,0.0,0.0,False,36,23,,,,,
504,9,0,1.0,23,4,0.2608695652173913,0.16666666666666666,0.2033898305084746,False,36,23,,,,,
504,9,0,1.0,23,5,0.0,0.0,0.0,False,24,23,,,,,
504,9,0,1.0,23,6,0.0,0.0,0.0,False,23,23,,,,,
504,9,0,1.0,23,7,0.0,0.0,0.0,False,23,23,,,,,
504,9,0,1.0,23,8,0.0,0.0,0.0,False,22,23,,,,,
504,9,0,1.0,23,9,0.0,0.0,0.0,False,21,23,,,,,
504,9,0,1.0,23,10,0.6956521739130435,1.0,0.8205128205128205,True,16,23,0.4969531834966624,0.6910889657063572,0.22919454774908776,"[-0.11209512071052119, 0.10781439072543364]",0.15552896493773366
504,9,0,1.0,23,11,0.0,0.0,0.0,False,16,23,,,,,
504,9,0,1.0,23,12,0.0,0.0,0.0,False,14,23,,,,,
504,9,0,1.0,23,13,0.0,0.0,0.0,False,13,23,,,,,
504,10,0,1.0,16,0,0.0,0.0,0.0,False,41,16,,,,,
504,10,0,1.0,16,1,0.0,0.0,0.0,False,40,16,,,,,
504,10,0,1.0,16,2,0.0,0.0,0.0,False,39,16,,,,,
504,10,0,1.0,16,3,0.0,0.0,0.0,False,37,16,,,,,
504,10,0,1.0,16,4,0.0,0.0,0.0,False,27,16,,,,,
504,10,0,1.0,16,5,0.0,0.0,0.0,False,23,16,,,,,
504,10,0,1.0,16,6,0.0,0.0,0.0,False,23,16,,,,,
504,10,0,1.0,16,7,0.0,0.0,0.0,False,22,16,,,,,
504,10,0,1.0,16,8,0.0,0.0,0.0,False,21,16,,,,,
504,10,0,1.0,16,9,1.0,1.0,1.0,True,16,16,0.6921004437987438,0.8768401775194975,0.14028296615852562,"[-0.10499999999999998, 0.0]",0.10499999999999998
504,10,0,1.0,16,10,0.0,0.0,0.0,False,16,16,,,,,
504,10,0,1.0,16,11,0.0,0.0,0.0,False,16,16,,,,,
504,10,0,1.0,16,12,0.0,0.0,0.0,False,15,16,,,,,
504,10,0,1.0,16,13,0.0,0.0,0.0,False,14,16,,,,,
504,10,0,1.0,16,14,0.0,0.0,0.0,False,13,16,,,,,
504,10,0,1.0,16,15,0.0,0.0,0.0,False,13,16,,,,,
504,11,0,1.0,16,0,0.0,0.0,0.0,False,31,16,,,,,
504,11,0,1.0,16,1,0.0,0.0,0.0,False,31,16,,,,,
504,11,0,1.0,16,2,0.0,0.0,0.0,False,28,16,,,,,
504,11,0,1.0,16,3,0.0,0.0,0.0,False,28,16,,,,,
504,11,0,1.0,16,4,0.0,0.0,0.0,False,27,16,,,,,
504,11,0,1.0,16,5,0.0,0.0,0.0,False,27,16,,,,,
504,11,0,1.0,16,6,0.0,0.0,0.0,False,25,16,,,,,
504,11,0,1.0,16,7,0.0,0.0,0.0,False,24,16,,,,,
504,11,0,1.0,16,8,0.0,0.0,0.0,False,23,16,,,,,
504,11,0,1.0,16,9,0.0,0.0,0.0,False,23,16,,,,,
504,11,0,1.0,16,10,0.0,0.0,0.0,False,21,16,,,,,
504,11,0,1.0,16,11,1.0,0.8888888888888888,0.9411764705882353,True,18,16,0.6766069014924709,0.8353486429499295,0.1473420217084657,"[-0.14888713744512305, 0.08889561377826283]",0.1734064873227557
504,11,0,1.0,16,12,0.0,0.0,0.0,False,17,16,,,,,
504,11,0,1.0,16,13,0.0,0.0,0.0,False,15,16,,,,,
504,11,0,1.0,16,14,0.0,0.0,0.0,False,14,16,,,,,
504,11,0,1.0,16,15,0.0,0.0,0.0,False,13,16,,,,,
504,11,0,1.0,16,16,0.0,0.0,0.0,False,12,16,,,,,
504,12,0,1.0,18,0,0.0,0.0,0.0,False,30,18,,,,,
504,12,0,1.0,18,1,0.0,0.0,0.0,False,28,18,,,,,
504,12,0,1.0,18,2,0.0,0.0,0.0,False,28,18,,,,,
504,12,0,1.0,18,3,0.0,0.0,0.0,False,26,18,,,,,
504,12,0,1.0,18,4,0.0,0.0,0.0,False,26,18,,,,,
504,12,0,1.0,18,5,0.0,0.0,0.0,False,25,18,,,,,
504,12,0,1.0,18,6,0.0,0.0,0.0,False,25,18,,,,,
504,12,0,1.0,18,7,0.0,0.0,0.0,False,24,18,,,,,
504,12,0,1.0,18,8,0.0,0.0,0.0,False,23,18,,,,,
504,12,0,1.0,18,9,0.0,0.0,0.0,False,22,18,,,,,
504,12,0,1.0,18,10,0.0,0.0,0.0,False,21,18,,,,,
504,12,0,1.0,18,11,1.0,0.9473684210526315,0.972972972972973,True,19,18,0.6382869052002731,0.8390985458638931,0.1648011009269478,"[-0.25362356561664634, 0.006846012480551167]",0.2537159453463364
504,12,0,1.0,18,12,0.0,0.0,0.0,False,16,18,,,,,
504,12,0,1.0,18,13,0.0,0.0,0.0,False,16,18,,,,,
504,12,0,1.0,18,14,0.0,0.0,0.0,False,15,18,,,,,
504,12,0,1.0,18,15,0.0,0.0,0.0,False,15,18,,,,,
504,12,0,1.0,18,16,0.0,0.0,0.0,False,14,18,,,,,
504,12,0,1.0,18,17,0.0,0.0,0.0,False,13,18,,,,,
504,13,0,1.0,19,0,0.0,0.0,0.0,False,38,19,,,,,
504,13,0,1.0,19,1,0.0,0.0,0.0,False,30,19,,,,,
504,13,0,1.0,19,2,0.0,0.0,0.0,False,28,19,,,,,
504,13,0,1.0,19,3,0.0,0.0,0.0,False,27,19,,,,,
504,13,0,1.0,19,4,0.0,0.0,0.0,False,26,19,,,,,
504,13,0,1.0,19,5,0.0,0.0,0.0,False,25,19,,,,,
504,13,0,1.0,19,6,0.0,0.0,0.0,False,25,19,,,,,
504,13,0,1.0,19,7,0.05263157894736842,0.041666666666666664,0.046511627906976744,False,24,19,,,,,
504,13,0,1.0,19,8,0.0,0.0,0.0,False,21,19,,,,,
504,13,0,1.0,19,9,0.0,0.0,0.0,False,20,19,,,,,
504,13,0,1.0,19,10,0.0,0.0,0.0,False,19,19,,,,,
504,13,0,1.0,19,11,0.9473684210526315,1.0,0.972972972972973,True,18,19,0.797940426955395,0.9029599545659419,0.09206091946717397,"[-0.24144835298389222, -0.11314509833923836]",0.26664418320456595
504,13,0,1.0,19,12,0.0,0.0,0.0,False,17,19,,,,,
504,13,0,1.0,19,13,0.0,0.0,0.0,False,17,19,,,,,
504,13,0,1.0,19,14,0.0,0.0,0.0,False,16,19,,,,,
504,13,0,1.0,19,15,0.0,0.0,0.0,False,15,19,,,,,
504,13,0,1.0,19,16,0.0,0.0,0.0,False,13,19,,,,,
504,13,0,1.0,19,17,0.0,0.0,0.0,False,13,19,,,,,
504,14,0,1.0,18,0,0.0,0.0,0.0,False,38,18,,,,,
504,14,0,1.0,18,1,0.0,0.0,0.0,False,31,18,,,,,
504,14,0,1.0,18,2,0.0,0.0,0.0,False,31,18,,,,,
504,14,0,1.0,18,3,0.0,0.0,0.0,False,30,18,,,,,
504,14,0,1.0,18,4,0.0,0.0,0.0,False,27,18,,,,,
504,14,0,1.0,18,5,0.0,0.0,0.0,False,26,18,,,,,
504,14,0,1.0,18,6,0.0,0.0,0.0,False,26,18,,,,,
504,14,0,1.0,18,7,0.0,0.0,0.0,False,26,18,,,,,
504,14,0,1.0,18,8,0.0,0.0,0.0,False,25,18,,,,,
504,14,0,1.0,18,9,0.0,0.0,0.0,False,20,18,,,,,
504,14,0,1.0,18,10,1.0,0.9473684210526315,0.972972972972973,True,19,18,0.7109986404365825,0.8681832399584168,0.1316727066566567,"[0.09407993193126085, 0.05419772991818661]",0.10857452519111183
504,14,0,1.0,18,11,0.0,0.0,0.0,False,17,18,,,,,
504,14,0,1.0,18,12,0.0,0.0,0.0,False,17,18,,,,,
504,14,0,1.0,18,13,0.0,0.0,0.0,False,15,18,,,,,
504,14,0,1.0,18,14,0.0,0.0,0.0,False,13,18,,,,,
504,14,0,1.0,18,15,0.0,0.0,0.0,False,13,18,,,,,
504,15,0,1.0,19,0,0.0,0.0,0.0,False,37,19,,,,,
504,15,0,1.0,19,1,0.0,0.0,0.0,False,33,19,,,,,
504,15,0,1.0,19,2,0.0,0.0,0.0,False,32,19,,,,,
504,15,0,1.0,19,3,0.0,0.0,0.0,False,31,19,,,,,
504,15,0,1.0,19,4,0.0,0.0,0.0,False,30,19,,,,,
504,15,0,1.0,19,5,0.0,0.0,0.0,False,26,19,,,,,
504,15,0,1.0,19,6,0.0,0.0,0.0,False,25,19,,,,,
504,15,0,1.0,19,7,0.0,0.0,0.0,False,25,19,,,,,
504,15,0,1.0,19,8,0.0,0.0,0.0,False,24,19,,,,,
504,15,0,1.0,19,9,0.0,0.0,0.0,False,21,19,,,,,
504,15,0,1.0,19,10,0.0,0.0,0.0,False,19,19,,,,,
504,15,0,1.0,19,11,0.9473684210526315,1.0,0.972972972972973,True,18,19,0.6672961619547142,0.8507022485656694,0.15158411343344444,"[0.10409161114145005, -0.17060963298921195]",0.19985672462726004
504,15,0,1.0,19,12,0.0,0.0,0.0,False,16,19,,,,,
504,15,0,1.0,19,13,0.0,0.0,0.0,False,16,19,,,,,
504,15,0,1.0,19,14,0.05263157894736842,0.07692307692307693,0.0625,False,13,19,,,,,
504,15,0,1.0,19,15,0.0,0.0,0.0,False,12,19,,,,,
504,16,0,1.0,18,0,0.0,0.0,0.0,False,37,18,,,,,
504,16,0,1.0,18,1,0.0,0.0,0.0,False,37,18,,,,,
504,16,0,1.0,18,2,0.0,0.0,0.0,False,33,18,,,,,
504,16,0,1.0,18,3,0.0,0.0,0.0,False,27,18,,,,,
504,16,0,1.0,18,4,0.0,0.0,0.0,False,25,18,,,,,
504,16,0,1.0,18,5,0.0,0.0,0.0,False,25,18,,,,,
504,16,0,1.0,18,6,0.0,0.0,0.0,False,24,18,,,,,
504,16,0,1.0,18,7,0.0,0.0,0.0,False,23,18,,,,,
504,16,0,1.0,18,8,0.0,0.0,0.0,False,22,18,,,,,
504,16,0,1.0,18,9,0.0,0.0,0.0,False,19,18,,,,,
504,16,0,1.0,18,10,0.9444444444444444,1.0,0.9714285714285714,True,17,18,0.739881078671116,0.8788095743255893,0.11851349929884422,"[0.1507027865404975, -0.13604618976824767]",0.2030268347325762
504,16,0,1.0,18,11,0.0,0.0,0.0,False,17,18,,,,,
504,16,0,1.0,18,12,0.0,0.0,0.0,False,16,18,,,,,
504,16,0,1.0,18,13,0.05555555555555555,0.0625,0.058823529411764705,False,16,18,,,,,
504,16,0,1.0,18,14,0.0,0.0,0.0,False,15,18,,,,,
504,16,0,1.0,18,15,0.0,0.0,0.0,False,13,18,,,,,
504,16,0,1.0,18,16,0.0,0.0,0.0,False,12,18,,,,,
504,17,0,1.0,17,0,0.058823529411764705,0.023809523809523808,0.03389830508474576,False,42,17,,,,,
504,17,0,1.0,17,1,0.0,0.0,0.0,False,38,17,,,,,
504,17,0,1.0,17,2,0.0,0.0,0.0,False,34,17,,,,,
504,17,0,1.0,17,3,0.0,0.0,0.0,False,26,17,,,,,
504,17,0,1.0,17,4,0.0,0.0,0.0,False,25,17,,,,,
504,17,0,1.0,17,5,0.0,0.0,0.0,False,25,17,,,,,
504,17,0,1.0,17,6,0.0,0.0,0.0,False,24,17,,,,,
504,17,0,1.0,17,7,0.0,0.0,0.0,False,23,17,,,,,
504,17,0,1.0,17,8,0.0,0.0,0.0,False,22,17,,,,,
504,17,0,1.0,17,9,0.0,0.0,0.0,False,19,17,,,,,
504,17,0,1.0,17,10,0.9411764705882353,0.8888888888888888,0.9142857142857143,True,18,17,0.6886493376259182,0.8240311636217958,0.14185533416199075,"[0.0577923370534581, -0.08976412938295297]",0.10675932346160698
504,17,0,1.0,17,11,0.0,0.0,0.0,False,16,17,,,,,
504,17,0,1.0,17,12,0.0,0.0,0.0,False,15,17,,,,,
504,17,0,1.0,17,13,0.0,0.0,0.0,False,14,17,,,,,
504,17,0,1.0,17,14,0.0,0.0,0.0,False,14,17,,,,,
504,17,0,1.0,17,15,0.0,0.0,0.0,False,13,17,,,,,
504,18,0,1.0,18,0,0.0,0.0,0.0,False,34,18,,,,,
504,18,0,1.0,18,1,0.0,0.0,0.0,False,33,18,,,,,
504,18,0,1.0,18,2,0.0,0.0,0.0,False,31,18,,,,,
504,18,0,1.0,18,3,0.0,0.0,0.0,False,30,18,,,,,
504,18,0,1.0,18,4,0.0,0.0,0.0,False,26,18,,,,,
504,18,0,1.0,18,5,0.0,0.0,0.0,False,23,18,,,,,
504,18,0,1.0,18,6,0.0,0.0,0.0,False,23,18,,,,,
504,18,0,1.0,18,7,0.0,0.0,0.0,False,22,18,,,,,
504,18,0,1.0,18,8,0.0,0.0,0.0,False,21,18,,,,,
504,18,0,1.0,18,9,0.0,0.0,0.0,False,19,18,,,,,
504,18,0,1.0,18,10,0.0,0.0,0.0,False,19,18,,,,,
504,18,0,1.0,18,11,0.0,0.0,0.0,False,18,18,,,,,
504,18,0,1.0,18,12,0.8888888888888888,0.9411764705882353,0.9142857142857143,True,17,18,0.7794194391263503,0.8603392042219686,0.1004993178231173,"[-0.09073351352404635, -0.14082410591116812]",0.16752313058828083
504,18,0,1.0,18,13,0.0,0.0,0.0,False,16,18,,,,,
504,18,0,1.0,18,14,0.1111111111111111,0.125,0.11764705882352941,False,16,18,,,,,
504,18,0,1.0,18,15,0.0,0.0,0.0,False,15,18,,,,,
504,18,0,1.0,18,16,0.0,0.0,0.0,False,15,18,,,,,
504,18,0,1.0,18,17,0.0,0.0,0.0,False,12,18,,,,,
504,19,0,1.0,17,0,0.0,0.0,0.0,False,34,17,,,,,
504,19,0,1.0,17,1,0.0,0.0,0.0,False,33,17,,,,,
504,19,0,1.0,17,2,0.0,0.0,0.0,False,32,17,,,,,
504,19,0,1.0,17,3,0.0,0.0,0.0,False,31,17,,,,,
504,19,0,1.0,17,4,0.0,0.0,0.0,False,31,17,,,,,
504,19,0,1.0,17,5,0.0,0.0,0.0,False,30,17,,,,,
504,19,0,1.0,17,6,0.0,0.0,0.0,False,28,17,,,,,
504,19,0,1.0,17,7,0.0,0.0,0.0,False,26,17,,,,,
504,19,0,1.0,17,8,0.0,0.0,0.0,False,22,17,,,,,
504,19,0,1.0,17,9,0.0,0.0,0.0,False,21,17,,,,,
504,19,0,1.0,17,10,1.0,0.85,0.918918918918919,True,20,17,0.6316519178835591,0.804012118504775,0.1678240858012892,"[-0.173796380889627, -0.022642607925526193]",0.17526514115476988
504,19,0,1.0,17,11,0.0,0.0,0.0,False,19,17,,,,,
504,19,0,1.0,17,12,0.0,0.0,0.0,False,19,17,,,,,
504,19,0,1.0,17,13,0.0,0.0,0.0,False,16,17,,,,,
504,19,0,1.0,17,14,0.0,0.0,0.0,False,13,17,,,,,
504,19,0,1.0,17,15,0.0,0.0,0.0,False,13,17,,,,,
504,19,0,1.0,17,16,0.0,0.0,0.0,False,12,17,,,,,
504,20,0,1.0,20,0,0.0,0.0,0.0,False,34,20,,,,,
504,20,0,1.0,20,1,0.0,0.0,0.0,False,33,20,,,,,
504,20,0,1.0,20,2,0.0,0.0,0.0,False,32,20,,,,,
504,20,0,1.0,20,3,0.0,0.0,0.0,False,32,20,,,,,
504,20,0,1.0,20,4,0.0,0.0,0.0,False,31,20,,,,,
504,20,0,1.0,20,5,0.0,0.0,0.0,False,31,20,,,,,
504,20,0,1.0,20,6,0.0,0.0,0.0,False,28,20,,,,,
504,20,0,1.0,20,7,0.0,0.0,0.0,False,26,20,,,,,
504,20,0,1.0,20,8,0.0,0.0,0.0,False,22,20,,,,,
504,20,0,1.0,20,9,1.0,1.0,1.0,True,20,20,0.694155761345645,0.877662304538258,0.13934653726127672,"[0.0, -0.11199999999999832]",0.11199999999999832
504,20,0,1.0,20,10,0.0,0.0,0.0,False,19,20,,,,,
504,20,0,1.0,20,11,0.0,0.0,0.0,False,19,20,,,,,
504,20,0,1.0,20,12,0.0,0.0,0.0,False,19,20,,,,,
504,20,0,1.0,20,13,0.0,0.0,0.0,False,16,20,,,,,
504,20,0,1.0,20,14,0.0,0.0,0.0,False,13,20,,,,,
504,20,0,1.0,20,15,0.0,0.0,0.0,False,13,20,,,,,
504,20,0,1.0,20,16,0.0,0.0,0.0,False,12,20,,,,,
504,21,0,1.0,20,0,0.0,0.0,0.0,False,36,20,,,,,
504,21,0,1.0,20,1,0.1,0.058823529411764705,0.07407407407407407,False,34,20,,,,,
504,21,0,1.0,20,2,0.0,0.0,0.0,False,34,20,,,,,
504,21,0,1.0,20,3,0.0,0.0,0.0,False,33,20,,,,,
504,21,0,1.0,20,4,0.0,0.0,0.0,False,33,20,,,,,
504,21,0,1.0,20,5,0.0,0.0,0.0,False,32,20,,,,,
504,21,0,1.0,20,6,0.0,0.0,0.0,False,31,20,,,,,
504,21,0,1.0,20,7,0.0,0.0,0.0,False,30,20,,,,,
504,21,0,1.0,20,8,0.0,0.0,0.0,False,27,20,,,,,
504,21,0,1.0,20,9,0.9,0.9473684210526315,0.9230769230769231,True,19,20,0.66374522289889,0.8193442430057098,0.15320196657212698,"[0.009264458470054082, -0.3794808426881531]",0.3795939148064075
504,21,0,1.0,20,10,0.0,0.0,0.0,False,19,20,,,,,
504,21,0,1.0,20,11,0.0,0.0,0.0,False,16,20,,,,,
504,21,0,1.0,20,12,0.0,0.0,0.0,False,15,20,,,,,
504,21,0,1.0,20,13,0.0,0.0,0.0,False,13,20,,,,,
504,21,0,1.0,20,14,0.0,0.0,0.0,False,13,20,,,,,
504,22,0,1.0,19,0,0.0,0.0,0.0,False,42,19,,,,,
504,22,0,1.0,19,1,0.0,0.0,0.0,False,39,19,,,,,
504,22,0,1.0,19,2,0.0,0.0,0.0,False,33,19,,,,,
504,22,0,1.0,19,3,0.0,0.0,0.0,False,33,19,,,,,
504,22,0,1.0,19,4,0.0,0.0,0.0,False,33,19,,,,,
504,22,0,1.0,19,5,0.0,0.0,0.0,False,29,19,,,,,
504,22,0,1.0,19,6,0.0,0.0,0.0,False,27,19,,,,,
504,22,0,1.0,19,7,0.0,0.0,0.0,False,25,19,,,,,
504,22,0,1.0,19,8,0.0,0.0,0.0,False,22,19,,,,,
504,22,0,1.0,19,9,0.0,0.0,0.0,False,21,19,,,,,
