T_ramp,K,L_max_ramp,t_peak_ramp,L_max_post,t_peak_post,L_max_full,t_peak_full,t_peak_full_over_Tramp,peak_location,refine_t,refine_L,refine_vs_coarse_diff
0.00628421,1,0.04250823983777163,0.00400514467733867,0.07894781810245544,0.07209260419209607,0.07894781810245544,0.07209260419209607,11.472023403434331,post-ramp,nan,nan,nan
0.00628421,2,1.2514713974454139e-05,0.00400514467733867,0.026501543973930453,0.07209260419209607,0.026501543973930453,0.07209260419209607,11.472023403434331,post-ramp,nan,nan,nan
0.00628421,3,5.739853037312059e-11,0.00400514467733867,4.2196614217893114e-05,0.10413376161080543,4.2196614217893114e-05,0.10413376161080543,16.57070047162737,post-ramp,0.10570377832432215,4.2225820564567584e-05,2.920634667447075e-08
0.00628421,4,2.2321700043903547e-11,0.00400514467733867,1.6385771941074267e-05,0.10413376161080543,1.6385771941074267e-05,0.10413376161080543,16.57070047162737,post-ramp,nan,nan,nan
0.00710342,1,0.04246632814692752,0.004005554487243622,0.0791879370272417,0.0720999807703852,0.0791879370272417,0.0720999807703852,10.150037695980977,post-ramp,nan,nan,nan
0.00710342,2,8.520097225961365e-06,0.004005554487243622,0.02670950895202928,0.0720999807703852,0.02670950895202928,0.0720999807703852,10.150037695980977,post-ramp,nan,nan,nan
0.00710342,3,3.505462586872454e-11,0.004005554487243622,4.2195034553493826e-05,0.10814997115557778,4.2195034553493826e-05,0.10814997115557778,15.225056543971466,post-ramp,0.10731681582223113,4.221653401437209e-05,2.149946087826038e-08
0.00710342,4,1.3632650563977222e-11,0.004005554487243622,1.6384117933476716e-05,0.10814997115557778,1.6384117933476716e-05,0.10814997115557778,15.225056543971466,post-ramp,nan,nan,nan
0.00802942,1,0.04321172206727475,0.008012035437718858,0.0790848016686807,0.07210831893946973,0.0790848016686807,0.07210831893946973,8.980514027099058,post-ramp,nan,nan,nan
0.00802942,2,0.00015917493730199794,0.008012035437718858,0.026929239084598322,0.07210831893946973,0.026929239084598322,0.07210831893946973,8.980514027099058,post-ramp,nan,nan,nan
0.00802942,3,4.40939551538122e-09,0.008012035437718858,4.2207459587828566e-05,0.1081624784092046,4.2207459587828566e-05,0.1081624784092046,13.470771040648588,post-ramp,0.10732922672368184,4.222212673354875e-05,1.4667145720181907e-08
0.00802942,4,1.7147643305293059e-09,0.008012035437718858,1.6389070844446962e-05,0.1081624784092046,1.6389070844446962e-05,0.1081624784092046,13.470771040648588,post-ramp,nan,nan,nan
0.00907613,1,0.04307612659508564,0.008013082671335669,0.07874223025656057,0.07211774404202102,0.07874223025656057,0.07211774404202102,7.9458694445783635,post-ramp,nan,nan,nan
0.00907613,2,0.00012137245375321015,0.008013082671335669,0.026638231918699518,0.07211774404202102,0.026638231918699518,0.07211774404202102,7.9458694445783635,post-ramp,nan,nan,nan
0.00907613,3,2.946263677472416e-09,0.008013082671335669,4.221693024319961e-05,0.10817661606303153,4.221693024319961e-05,0.10817661606303153,11.918804166867545,post-ramp,0.10734325546521262,4.222381052443325e-05,6.880281233634378e-09
0.00907613,4,1.1457705895168147e-09,0.008013082671335669,1.639289444810288e-05,0.10817661606303153,1.639289444810288e-05,0.10817661606303153,11.918804166867545,post-ramp,nan,nan,nan
0.01,1,0.04297175018762367,0.008014007003501751,0.07843939869797989,0.07212606303151575,0.07843939869797989,0.07212606303151575,7.212606303151575,post-ramp,nan,nan,nan
0.01,2,9.492445675896022e-05,0.008014007003501751,0.02638119030791053,0.07212606303151575,0.02638119030791053,0.07212606303151575,7.212606303151575,post-ramp,nan,nan,nan
0.01,3,2.08000550117049e-09,0.008014007003501751,4.222123241603981e-05,0.10818909454727364,4.222123241603981e-05,0.10818909454727364,10.818909454727365,post-ramp,0.10735563781890947,4.222118335128755e-05,-4.906475226107432e-11
0.01,4,8.088916203519148e-10,0.008014007003501751,1.6394694950960798e-05,0.10818909454727364,1.6394694950960798e-05,0.10818909454727364,10.818909454727365,post-ramp,nan,nan,nan
0.01025929,1,0.04294534169799569,0.008014266423211605,0.07835433058994656,0.07212839780890445,0.07835433058994656,0.07212839780890445,7.030544785156131,post-ramp,nan,nan,nan
0.01025929,2,8.862817096311204e-05,0.008014266423211605,0.026309020373630254,0.07212839780890445,0.026309020373630254,0.07212839780890445,7.030544785156131,post-ramp,nan,nan,nan
0.01025929,3,1.8913253185814938e-09,0.008014266423211605,4.222175013790519e-05,0.10819259671335667,4.222175013790519e-05,0.10819259671335667,10.545817177734197,post-ramp,0.10735911300534265,4.221974809759388e-05,-2.002040311310793e-09
0.01025929,4,7.355129838515495e-10,0.008014266423211605,1.6394932617735947e-05,0.10819259671335667,1.6394932617735947e-05,0.10819259671335667,10.545817177734197,post-ramp,nan,nan,nan
0.01159669,1,0.042827736253117976,0.008015604492246123,0.07814976849070554,0.07614824267633817,0.07814976849070554,0.07614824267633817,6.566377360810557,post-ramp,nan,nan,nan
0.01159669,2,6.268231730377494e-05,0.008015604492246123,0.025936582164947986,0.07214044043021511,0.025936582164947986,0.07214044043021511,6.220778552346843,post-ramp,nan,nan,nan
0.01159669,3,1.1839276226055517e-09,0.008015604492246123,4.22196000799957e-05,0.10821066064532266,4.22196000799957e-05,0.10821066064532266,9.331167828520265,post-ramp,0.10737703777812904,4.220745752281374e-05,-1.2142557181960001e-08
0.01159669,4,4.6041659373941e-10,0.008015604492246123,1.639428774602436e-05,0.10821066064532266,1.639428774602436e-05,0.10821066064532266,9.331167828520265,post-ramp,nan,nan,nan
0.01310844,1,0.04362298985924884,0.012025675497748875,0.07858558943273053,0.07616261148574287,0.07858558943273053,0.07616261148574287,5.810196444866274,post-ramp,nan,nan,nan
0.01310844,2,0.00029309557847412293,0.012025675497748875,0.026187275688565492,0.07616261148574287,0.026187275688565492,0.07616261148574287,5.810196444866274,post-ramp,nan,nan,nan
0.01310844,3,1.5752221749210094e-08,0.012025675497748875,4.2207348840861414e-05,0.10823107947973987,4.2207348840861414e-05,0.10823107947973987,8.256594947967864,post-ramp,0.10739729931189596,4.2183618310431825e-05,-2.3730530429588725e-08
0.01310844,4,6.125853602156894e-09,0.012025675497748875,1.6389747333533933e-05,0.10823107947973987,1.6389747333533933e-05,0.10823107947973987,8.256594947967864,post-ramp,nan,nan,nan
0.01481725,1,0.04340023938918147,0.012028239994997497,0.07908663553601336,0.07617885330165082,0.07908663553601336,0.07617885330165082,5.141227508589706,post-ramp,nan,nan,nan
0.01481725,2,0.00021677812498399618,0.012028239994997497,0.02662087204047303,0.07617885330165082,0.02662087204047303,0.07617885330165082,5.141227508589706,post-ramp,nan,nan,nan
0.01481725,3,1.0266695937843906e-08,0.012028239994997497,4.218080981832628e-05,0.10825415995497749,4.218080981832628e-05,0.10825415995497749,7.305954880627477,post-ramp,0.11189604373124064,4.2189165034400844e-05,8.355216074562577e-09
0.01481725,4,3.9926000283685426e-09,0.012028239994997497,1.6379689489198768e-05,0.10825415995497749,1.6379689489198768e-05,0.10825415995497749,7.305954880627477,post-ramp,nan,nan,nan
0.01674882,1,0.04429704506932364,0.0160415183991996,0.07887465531055415,0.0761972123961981,0.07887465531055415,0.0761972123961981,4.549407802830175,post-ramp,nan,nan,nan
0.01674882,2,0.0005621314824262313,0.0160415183991996,0.02674955260808254,0.0761972123961981,0.02674955260808254,0.0761972123961981,4.549407802830175,post-ramp,nan,nan,nan
0.01674882,3,5.2988946563914396e-08,0.0160415183991996,4.2200455381724566e-05,0.11229062879439722,4.2200455381724566e-05,0.11229062879439722,6.704390446276049,post-ramp,0.10905024207775887,4.217059713340632e-05,-2.985824831824857e-08
0.01674882,4,2.060673054415929e-08,0.0160415183991996,1.6386430951698117e-05,0.11229062879439722,1.6386430951698117e-05,0.11229062879439722,6.704390446276049,post-ramp,nan,nan,nan
0.0189322,1,0.0439647959850058,0.016045887343671836,0.07815435307504792,0.07621796488244122,0.07815435307504792,0.07621796488244122,4.025837719992459,post-ramp,nan,nan,nan
0.0189322,2,0.00042242119174762394,0.016045887343671836,0.02613808408059537,0.07621796488244122,0.02613808408059537,0.07621796488244122,4.025837719992459,post-ramp,nan,nan,nan
0.0189322,3,3.518877456087921e-08,0.016045887343671836,4.2207476703026714e-05,0.11232121140570285,4.2207476703026714e-05,0.11232121140570285,5.932813482094149,post-ramp,0.1136249397523762,4.219029924890094e-05,-1.7177454125771874e-08
0.0189322,4,1.3684481992015662e-08,0.016045887343671836,1.6389466327204616e-05,0.11232121140570285,1.6389466327204616e-05,0.11232121140570285,5.932813482094149,post-ramp,nan,nan,nan
0.02,1,0.04382350284274672,0.016048024012006,0.07825923957400871,0.08024012006003,0.07825923957400871,0.08024012006003,4.0120060030015,post-ramp,nan,nan,nan
0.02,2,0.0003667504710316294,0.016048024012006,0.025903831385749143,0.08024012006003,0.025903831385749143,0.08024012006003,4.0120060030015,post-ramp,nan,nan,nan
0.02,3,2.8938742069328782e-08,0.016048024012006,4.220304632962524e-05,0.11233616808404201,4.220304632962524e-05,0.11233616808404201,5.6168084042021,post-ramp,0.11364007003501751,4.219835849195164e-05,-4.68783767360037e-09
0.02,4,1.1253924903087409e-08,0.016048024012006,1.6387898811309753e-05,0.11233616808404201,1.6387898811309753e-05,0.11233616808404201,5.6168084042021,post-ramp,nan,nan,nan
0.02140019,1,0.04486337232565507,0.02006353224112056,0.07866778480609504,0.08025412896448224,0.07866778480609504,0.08025412896448224,3.75015964645558,post-ramp,nan,nan,nan
0.02140019,2,0.000822267697563106,0.02006353224112056,0.026256980373039696,0.08025412896448224,0.026256980373039696,0.08025412896448224,3.75015964645558,post-ramp,nan,nan,nan
0.02140019,3,1.1184151826881816e-07,0.02006353224112056,4.21893102213744e-05,0.11235578055027513,4.21893102213744e-05,0.11235578055027513,5.250223505037812,post-ramp,0.11365991014594795,4.220116221187453e-05,1.1851990500133525e-08
0.02140019,4,4.3493612267297976e-08,0.02006353224112056,1.6382766951927863e-05,0.11235578055027513,1.6382766951927863e-05,0.11235578055027513,5.250223505037812,post-ramp,nan,nan,nan
0.02418992,1,0.04582581160687482,0.024084612066033014,0.07907180897079513,0.08028204022011004,0.07907180897079513,0.08028204022011004,3.3188220639055457,post-ramp,nan,nan,nan
0.02418992,2,0.0013171909565343753,0.024084612066033014,0.02691534034219334,0.08028204022011004,0.02691534034219334,0.08028204022011004,3.3188220639055457,post-ramp,nan,nan,nan
0.02418992,3,2.578240101414053e-07,0.024084612066033014,4.217254776417434e-05,0.11640895831915957,4.217254776417434e-05,0.11640895831915957,4.812291992663042,post-ramp,0.1153719819663165,4.219140384353892e-05,1.8856079364582e-08
0.02418992,4,1.0026354235748158e-07,0.024084612066033014,1.6375501096455025e-05,0.11640895831915957,1.6375501096455025e-05,0.11640895831915957,4.812291992663042,post-ramp,nan,nan,nan
0.02734331,1,0.04523796693881277,0.024094076968484243,0.07807935149859713,0.08432926938969484,0.07807935149859713,0.08432926938969484,3.0840914794037317,post-ramp,nan,nan,nan
